date,Open,High,Low,Close,Volume,symbol
2023-11-20,188.11345647352806,190.11456230851306,188.10355547172335,189.6588592529297,46505100,AAPL
2023-11-21,189.6192457228965,189.72821721009598,187.96487141071046,188.8564453125,38134500,AAPL
2023-11-22,189.69849596618437,191.12501116236683,189.04466705374648,189.52017211914062,39617700,AAPL
2023-11-24,189.08432308458063,189.1140412122163,187.47948372810842,188.1927490234375,24048300,AAPL
2023-11-27,188.14319291304204,188.886176253634,187.13273133734725,188.014404296875,40552600,AAPL
2023-11-28,188.0045033953615,189.29234420962146,187.62805366546104,188.6186981201172,38415400,AAPL
2023-11-29,189.1140277612682,190.29289712708973,187.202091144525,187.5983428955078,43014200,AAPL
2023-11-30,188.06391060225252,188.53943075060016,186.42935355090071,188.17288208007812,48794400,AAPL
2023-12-01,188.54936135651158,189.76784980640184,187.4596464071562,189.4508514404297,45704800,AAPL
2023-12-04,188.20263336404662,188.2719857330804,185.69630404843608,187.65777587890625,43389500,AAPL
2023-12-05,188.43048297188668,192.58127042048946,188.40074973234698,191.61044311523438,66628400,AAPL
2023-12-06,192.63079897005184,192.93789631295678,190.3126947209947,190.52073669433594,41089700,AAPL
2023-12-07,191.8184723448333,193.17565028147504,191.77883810543793,192.45248413085938,47477700,AAPL
2023-12-08,192.38313041357762,194.15639227120218,191.8580901155405,193.87901306152344,53406400,AAPL
2023-12-11,191.3033586686724,191.67980841318465,189.6291670567547,191.37269592285156,60943700,AAPL
2023-12-12,191.27361158280868,192.89826770087802,189.92633467152928,192.88836669921875,52696900,AAPL
2023-12-13,193.26481149731427,196.1475903161728,193.02706651664724,196.10797119140625,70404200,AAPL
2023-12-14,196.16742216364264,197.75244424587422,194.32482284497263,196.25657653808594,66831600,AAPL
2023-12-15,195.68201492331204,196.54387083662527,195.15697452600213,195.72164916992188,128538400,AAPL
2023-12-18,194.2554683979516,194.7904248709577,192.57137584033416,194.05734252929688,55751900,AAPL
2023-12-19,194.32481746504553,195.1074199235508,194.0573392330858,195.09751892089844,40714100,AAPL
2023-12-20,195.05790478940895,195.83060632493024,193.0072784423828,193.0072784423828,52242800,AAPL
2023-12-21,194.26537091395173,195.23619818360498,191.6896894536902,192.858642578125,46482500,AAPL
2023-12-22,193.35396213687642,193.58182122700063,191.164646529934,191.78875732421875,37149600,AAPL
