date,Open,High,Low,Close,Volume,symbol
2023-11-20,366.45106107636286,374.0027780403626,366.2338861383217,372.5911560058594,52465100,MSFT
2023-11-21,370.8439180073763,371.38684030809384,366.35235211982354,368.2773132324219,28423100,MSFT
2023-11-22,373.14397762641977,374.910990611704,370.15290409014983,372.99591064453125,23345300,MSFT
2023-11-24,372.48257746347025,373.114370096836,370.32073924284447,372.581298828125,10176600,MSFT
2023-11-27,371.93964684936924,375.75007453622237,371.36711114799243,373.7461242675781,22179200,MSFT
2023-11-28,373.4894767472904,378.07973380889825,373.3019152003715,377.7835998535156,20453100,MSFT
2023-11-29,378.8299276120449,379.36296865802484,372.5911120600972,373.9830017089844,28963400,MSFT
2023-11-30,373.6276491974568,375.2071005292818,370.64645702621425,374.0422668457031,30554400,MSFT
2023-12-01,371.9199171267098,373.3019258337439,366.5399191549517,369.6988220214844,33040500,MSFT
2023-12-04,364.35833257657214,364.77292014179767,358.2379693353027,364.3978271484375,32063300,MSFT
2023-12-05,361.7423166959654,368.287117368969,360.9229626368156,367.73431396484375,23065000,MSFT
2023-12-06,368.74126102951465,369.37302349150957,363.30203657488124,364.0621337890625,21182100,MSFT
2023-12-07,363.49945123863137,366.6780859011841,361.6139849204982,366.18450927734375,23118900,MSFT
2023-12-08,364.45701385787805,369.6494197796378,363.4994739427989,369.4223937988281,20154400,MSFT
2023-12-11,363.7463100121513,366.82622392144333,361.3968800074771,366.5300598144531,27708800,MSFT
2023-12-12,366.08578484040567,369.60992913503406,365.70078061680414,369.5704345703125,24838300,MSFT
2023-12-13,371.1893743181654,372.7885879751983,366.00681947505166,369.5605773925781,30955500,MSFT
2023-12-14,368.51423129541524,368.95846237315817,359.45217036391796,361.2290344238281,43277500,MSFT
2023-12-15,362.13715644828704,367.6158446429965,361.5744718957099,365.9673156738281,78502300,MSFT
2023-12-18,364.70376816099395,368.2081500319999,363.9436409033798,367.8626403808594,21802900,MSFT
2023-12-19,366.7175631601881,368.46484375,365.0887662696819,368.46484375,20603700,MSFT
2023-12-20,370.1825319593863,371.19929877548014,365.76995497340914,365.8587951660156,26316700,MSFT
2023-12-21,367.77385084137376,369.60009056981636,365.2862352366139,368.74127197265625,17708000,MSFT
2023-12-22,368.87945132359005,370.3601813274184,367.9219113827599,369.76788330078125,17107500,MSFT
2023-12-26,370.18249130335374,372.097571135072,368.70176133814033,369.84686279296875,12673100,MSFT
2023-12-27,368.88931174783187,370.24170692184094,368.0206120410306,369.2644348144531,14905400,MSFT
2023-12-28,370.5477024801698,371.6236958839342,369.3532555090956,370.4588623046875,14327000,MSFT
2023-12-29,371.169642395573,372.3147438435589,368.6820269140694,371.2091369628906,18730800,MSFT
2024-01-02,369.0571391968686,371.07094047816395,362.0582255182153,366.1055603027344,25258600,MSFT
