date,Open,High,Low,Close,Volume,symbol
2023-11-20,132.7742344288309,135.72389133009685,132.70470665032983,135.3166961669922,27815500,GOOGL
2023-11-21,135.35641885860446,136.240321830969,135.02869266524024,136.03176879882812,22635300,GOOGL
2023-11-22,136.52834920416745,138.46498892143381,136.52834920416745,137.54136657714844,17813900,GOOGL
2023-11-24,137.08451015366452,137.1838312275909,135.05849057227317,135.75369262695312,12514300,GOOGL
2023-11-27,135.0981993300442,137.47182733003615,135.06840604105298,135.47560119628906,23436500,GOOGL
2023-11-28,135.14786959064773,136.30985340774254,134.49238687712713,136.26019287109375,18730000,GOOGL
2023-11-29,136.62768277470195,137.34273698978822,133.91637176828155,134.0653533935547,23967200,GOOGL
2023-11-30,134.12493508416668,134.6215101750712,130.3807546555512,131.6221923828125,38988300,GOOGL
2023-12-01,130.956787109375,131.2050746615197,129.77493593648308,130.956787109375,31442300,GOOGL
2023-12-04,128.9903436695441,129.1393101272626,127.02390307918412,128.384521484375,36669900,GOOGL
2023-12-05,128.06670813818567,131.2348595247084,127.37150606769525,130.09274291992188,27384800,GOOGL
2023-12-06,130.53966601076132,130.93692003300382,128.99035410803816,129.12939453125,23576200,GOOGL
2023-12-07,134.11498184317722,137.61087441248972,133.77731444870147,135.99203491210938,56767100,GOOGL
2023-12-08,133.280756234884,135.46568368379624,133.11192251632352,134.0653533935547,32260100,GOOGL
2023-12-11,131.47321332216674,132.42662891897587,130.4601959905728,132.37696838378906,31138000,GOOGL
2023-12-12,130.9071004769167,132.0889514142532,130.36086494021498,131.61224365234375,29032800,GOOGL
2023-12-13,132.46636013638545,132.58553329447562,130.6687609486113,131.6619110107422,30104800,GOOGL
2023-12-14,132.46637833464752,132.8040457651367,128.8016516772407,131.03623962402344,38722400,GOOGL
2023-12-15,130.71841340115773,132.59546651397721,130.28142492549298,131.69171142578125,50847100,GOOGL
2023-12-18,131.72151251769395,136.21054039619156,131.52287035934194,134.8697967529297,32258000,GOOGL
2023-12-19,135.9026444089688,136.52833376775368,135.14785585314146,135.7139434814453,25476800,GOOGL
2023-12-20,138.01808449484534,140.72938029742406,137.12425537662756,137.39239501953125,49107200,GOOGL
2023-12-21,138.5345379146942,139.72631521899663,138.22664859852475,139.45816040039062,27488300,GOOGL
2023-12-22,139.8057437045314,141.01738803787043,139.74615712326357,140.52081298828125,26532200,GOOGL
2023-12-26,140.62011076723138,141.70264067565995,140.22285681225833,140.55059814453125,16780300,GOOGL
2023-12-27,140.6201375358573,141.10678660446538,138.9317851744244,139.4084930419922,19628600,GOOGL
2023-12-28,139.8156906230036,140.1732253182547,138.7927470804766,139.2694549560547,16045700,GOOGL
2023-12-29,138.67355245713628,139.39854778247008,137.82936881563538,138.73313903808594,18733000,GOOGL
2024-01-02,137.60094312997316,138.49477211762903,135.5451152423906,137.22354125976562,23711200,GOOGL
2024-01-03,136.3098554072648,138.67355756715372,136.14102170359678,137.96841430664062,24212100,GOOGL
2024-01-04,137.47185860703087,138.206795262647,135.41604542757176,135.4557647705078,27137700,GOOGL
2024-01-05,135.81326445012317,136.22045959299393,134.22421836559974,134.8002471923828,22513900,GOOGL
2024-01-08,135.35642590429612,138.05779549726947,135.32663261243945,137.8889617919922,21404000,GOOGL
2024-01-09,137.55131245616278,140.52083722032057,137.20370379980002,139.98452758789062,24759600,GOOGL
2024-01-10,140.03417366063587,142.02047399624772,139.94479378255787,141.30540466308594,21320200,GOOGL
2024-01-11,142.50712641269087,144.2252720005351,139.67664230562886,141.10678100585938,24008700,GOOGL
2024-01-12,141.69271880711432,142.2190871323883,140.8485503393483,141.6728515625,18785500,GOOGL
2024-01-16,141.02731279231332,143.36122156572418,140.48107721191207,141.5139617919922,22670500,GOOGL
2024-01-17,140.3817881279767,140.86842203173782,137.94855799209301,140.50096130371094,20968600,GOOGL
2024-01-18,141.076979705048,143.22218763363355,141.017393121632,142.49717712402344,25746400,GOOGL
2024-01-19,143.74856883402762,145.44684723016536,143.39103414732446,145.37733459472656,34271900,GOOGL
2024-01-22,146.09238746431797,147.37354444028344,144.84100862508816,144.989990234375,32200400,GOOGL
2024-01-23,144.89065938941064,146.1718162789689,144.50333147821704,146.03277587890625,21636100,GOOGL
2024-01-24,147.5225193379935,148.8235587881105,147.08554599350785,147.68142700195312,25233500,GOOGL
2024-01-25,149.04203864825777,152.0016216209964,148.5156551679274,150.82969665527344,29149100,GOOGL
2024-01-26,150.06499195893298,151.49511542850038,149.9755969292419,151.14752197265625,26115500,GOOGL
2024-01-29,151.01840096976417,152.72662034492586,150.3927115607608,152.45846557617188,27784300,GOOGL
2024-01-30,151.7533487161558,152.56772397377597,150.15437633934806,150.4225311279297,36331800,GOOGL
2024-01-31,142.63621252421888,143.01361441161524,138.91189964891637,139.1403350830078,71910000,GOOGL
2024-02-01,141.14648505201,142.08004855541006,139.82559362212137,140.1930694580078,40466500,GOOGL
2024-02-02,138.3060853281464,141.64307045990364,135.56499635195138,141.40472412109375,62499600,GOOGL
2024-02-05,141.84172140070675,144.47356341654853,141.801986905598,142.69581604003906,38505400,GOOGL
2024-02-06,143.65916602671757,144.36430931528574,142.20917526492912,143.11294555664062,29128200,GOOGL
2024-02-07,143.7684044294837,144.62251413002522,142.94408801989272,144.54306030273438,25208900,GOOGL
2024-02-08,144.83108389157408,145.32765895182595,144.10608854680143,144.91053771972656,22563800,GOOGL
2024-02-09,145.6752395087028,148.41634329742809,145.17866449239943,147.97935485839844,26829500,GOOGL
2024-02-12,147.40332736941176,148.31702358925634,146.36051679478177,146.51942443847656,21564100,GOOGL
2024-02-13,143.92731874169158,145.6653315141202,142.70574829340842,144.14581298828125,27837700,GOOGL
2024-02-14,145.0793785522992,145.5163670514816,143.10300425982211,144.94033813476562,22704200,GOOGL
2024-02-15,142.15949863580622,142.53690050705205,139.49786375554055,141.7920379638672,37590700,GOOGL
2024-02-16,142.0105467049223,142.20917370588808,139.18006268978624,139.55746459960938,31468900,GOOGL
2024-02-20,138.70334492917732,141.1067663236611,138.5345112327269,140.15333557128906,25144700,GOOGL
2024-02-21,140.4810762102682,141.7125877687313,139.71634640315906,141.57354736328125,23223300,GOOGL
2024-02-22,143.9372546357804,144.00678242548355,141.82185496436466,143.10301208496094,27191900,GOOGL
2024-02-23,142.68588543031947,143.68896166282684,142.44752393009878,142.97390747070312,19493800,GOOGL
2024-02-26,141.16635848967314,141.46430655871978,136.44889538495062,136.62767028808594,53641800,GOOGL
2024-02-27,137.07458595594144,138.29615637950963,136.1509484496325,137.92869567871094,33099200,GOOGL
2024-02-28,136.95539328712587,137.06464040474236,134.48245922676676,135.44581604003906,37328600,GOOGL
2024-02-29,136.33965632120305,137.90883543358922,135.46567930816036,137.51158142089844,42133000,GOOGL
2024-03-01,137.4817488886325,137.9187373186,135.9820978260319,136.20059204101562,31151100,GOOGL
2024-03-04,134.73075899682425,134.73075899682425,131.0064457681699,132.43658447265625,55999400,GOOGL
2024-03-05,130.97664850689333,132.32733333640527,129.77493014030705,131.76123046875,40194800,GOOGL
2024-03-06,132.20812771862853,132.6649834022908,129.95368805180595,130.49990844726562,35318600,GOOGL
2024-03-07,131.88039821915834,134.01568007704142,130.70848834758843,133.4595184326172,37738200,GOOGL
2024-03-08,133.29067535913302,137.14408726212994,133.08210718000322,134.48245239257812,39370400,GOOGL
