date,Open,High,Low,Close,Volume,symbol,price_change,daily_return,high_low_ratio,volume_change,MA_5,MA_10,MA_20,MA_50,MA_5_ratio,MA_10_ratio,MA_20_ratio,RSI_14,MACD,MACD_signal,MACD_histogram,BB_middle,BB_upper,BB_lower,BB_position,volatility_5,volatility_10,volatility_20,momentum_5,momentum_10,target_5_days,target_direction,date_dt,day_of_week,month,quarter
2024-02-01,188.5,189.88,184.28,188.86,91843275,TSLA,0.008382721981953223,0.8382721981953223,1.0303885391795093,-0.11023054999334925,188.38400000000001,196.251,212.0365,231.67680000000001,1.0025267538644471,0.9623390454061381,0.8906957056921805,19.439133205863627,-14.060553910092551,-11.852063473027576,-2.2084904370649756,212.0365,251.0395289107212,173.03347108927878,0.20288845959820848,0.022984157145736497,0.04247638050973434,0.03117719228575797,0.03411268685320046,-0.10864640362469313,0.003706449221645647,1,2024-02-01,3,2,1
2024-02-02,185.04,188.69,182.0,187.91,110612672,TSLA,-0.005030181086519203,-0.5030181086519203,1.0367582417582417,0.20436332436969384,189.316,193.823,209.5355,230.72299999999998,0.9925732637494982,0.96949278465404,0.8967931448370323,22.029613578909377,-13.929765459956627,-12.267603870413387,-1.6621615895432402,209.5355,247.95804517721032,171.1129548227897,0.2185831924946656,0.023609365635713718,0.04232134065653699,0.03114077318689377,0.025429740791268696,-0.1144257505066214,0.030120802511840683,1,2024-02-02,4,2,1
2024-02-05,184.26,184.68,175.01,181.06,134294447,TSLA,-0.03645362141450692,-3.645362141450692,1.0552539854865437,0.21409640117906203,187.342,191.049,206.71400000000003,229.52020000000002,0.9664677434851768,0.9477149841140231,0.8758961657168841,18.264989380820126,-14.214990857030102,-12.657081267736732,-1.55790958929337,206.71400000000003,244.77923397924638,168.64876602075367,0.1630258464457764,0.01869142390859287,0.043065928691534645,0.031549992281427595,-0.051694338239145265,-0.13285440613026822,0.039047829448801474,1,2024-02-05,0,2,1
2024-02-06,177.21,186.49,177.11,185.1,122675954,TSLA,0.022313045399315,2.2313045399315,1.0529614363954605,-0.08651506640479334,186.044,188.64499999999998,203.9465,228.53799999999998,0.9949259315000751,0.9812080892682022,0.9075909613550613,24.99589423550664,-13.954184648389315,-12.91650194386725,-1.0376827045220658,203.9465,239.66008537027662,168.23291462972335,0.23614382587745755,0.0234795825342855,0.04433879298134509,0.03204099398997572,-0.033874419332950656,-0.11494692550444674,-0.005834683954619058,0,2024-02-06,1,2,1
2024-02-07,188.18,189.79,182.68,187.58,111535217,TSLA,0.01339816315505149,1.339816315505149,1.0389205167506022,-0.09081434981137382,186.10200000000003,186.62,201.5775,227.5806,1.007941881333892,1.0051441431786519,0.9305602063722391,29.64824120603018,-13.392992494629283,-13.011800054019657,-0.38119244060962565,201.5775,234.83001957212826,168.3249804278717,0.28952722710774,0.02291538501242801,0.045012775484179944,0.032446592105467624,0.0015484008756474488,-0.0974354039359091,0.006024096385542244,1,2024-02-07,2,2,1
2024-02-08,189.0,191.6171,185.58,189.56,83034043,TSLA,0.01055549632156949,1.055549632156949,1.032530983942235,-0.25553520015117737,186.24200000000002,187.31300000000002,199.3585,226.65019999999996,1.0178155303315042,1.0119959639747373,0.9508498508967513,31.56265276193581,-12.642736619237496,-12.937987367063226,0.2952507478257296,199.3585,229.27356381671171,169.44343618328827,0.33622799436372647,0.023121393115931227,0.021962057242709332,0.032768893539089815,0.003706449221645647,0.03794557301648149,0.057448828866849544,1,2024-02-08,3,2,1
2024-02-09,190.18,194.12,189.48,193.57,84476347,TSLA,0.02115425195188858,2.115425195188858,1.0244880726198016,0.017370032192699503,187.374,188.345,197.676,225.58720000000002,1.033067554730112,1.027741644322918,0.9792286367591413,37.71576060654943,-11.590966498981942,-12.66858319344697,1.0776166944650285,197.676,224.6319284759409,170.72007152405908,0.42383864641010716,0.02435864831467427,0.0226205042233054,0.03315851835316468,0.030120802511840683,0.05631650750341066,0.03295965283876634,1,2024-02-09,4,2,1
2024-02-12,192.11,194.73,187.28,188.13,95498597,TSLA,-0.028103528439324288,-2.810352843932429,1.0397800085433575,0.13047735125194282,188.788,188.065,196.138,224.467,0.9965146089793842,1.0003456251827825,0.959171603666806,34.341928752422135,-11.06879940762525,-12.348626436282627,1.2798270286573779,196.138,221.45800798204002,170.81799201796,0.34186418887228937,0.020717986900775736,0.020949446733267207,0.03281493979525292,0.039047829448801474,-0.014665060493374571,0.029926114920533653,1,2024-02-12,0,2,1
2024-02-13,183.99,187.26,182.1087,184.02,86759478,TSLA,-0.021846595439323768,-2.184659543932377,1.0282869516942352,-0.0915104438654738,188.572,187.308,194.3435,223.34580000000003,0.975860679210063,0.982446024729323,0.9468801374885191,32.96608956932323,-10.861417220293077,-12.051184593084718,1.189767372791641,194.3435,217.57039754301528,171.11660245698474,0.27776842600521023,0.02236528723778751,0.021824003904742418,0.032854355875676415,-0.005834683954619058,-0.039511456756615604,0.05841756330833614,1,2024-02-13,1,2,1
2024-02-14,185.3,188.89,183.35,188.71,81202987,TSLA,0.025486360178241574,2.5486360178241574,1.0302154349604582,-0.06404477214581672,188.798,187.45,193.00150000000002,222.3434,0.9995338933675145,1.0067217924779943,0.97776442152004,56.15633859862293,-10.201030410043728,-11.68115375647652,1.4801233464327925,193.00150000000002,214.07067456480326,171.9323254351968,0.39815690247378965,0.024824668265238294,0.022528168085437755,0.03357421699944057,0.006024096385542244,0.007581824977308083,0.0461024852948968,1,2024-02-14,2,2,1
2024-02-15,189.16,200.88,188.8595,200.45,120831762,TSLA,0.06221185946690677,6.221185946690677,1.063647844032204,0.4880211487786774,190.976,188.609,192.43,221.6408,1.0496083277479893,1.062780673244649,1.041677493114379,64.21487603305783,-8.63085806115842,-11.071094617412902,2.440236556254481,192.43,211.9026431585184,172.9573568414816,0.7059299278149509,0.03721745933963988,0.029761727536674602,0.03673848871985069,0.057448828866849544,0.06136820925553299,-0.04230481416812171,0,2024-02-15,3,2,1
2024-02-16,202.06,203.17,197.4,199.95,111346705,TSLA,-0.00249438762783738,-0.249438762783738,1.0292299898682877,-0.0784980442476706,192.252,189.813,191.818,220.86539999999997,1.0400411959303413,1.053405193532582,1.0423943529804292,58.45836459114777,-7.342194732987167,-10.325314640527756,2.9831199075405888,191.818,209.34827528531696,174.28772471468307,0.731941594403004,0.037231066458763,0.029664459709320887,0.03672893963418265,0.03295965283876634,0.06407322654462244,-0.002750687671917884,0,2024-02-16,4,2,1
2024-02-20,196.13,198.6,189.13,193.76,104545762,TSLA,-0.03095773943485869,-3.095773943485869,1.0500713794744356,-0.061078978493346536,193.378,191.083,191.06599999999997,219.9532,1.0019754056821355,1.0140096188567271,1.0140998398459171,51.84367034834324,-6.742675661252065,-9.608786844672618,2.8661111834205535,191.06599999999997,206.7187991779525,175.41320082204746,0.5860548956570849,0.037920317322260415,0.028816522200212618,0.037172662069428326,0.029926114920533653,0.0701424942008173,0.030811312964492243,1,2024-02-20,1,2,1
2024-02-21,193.36,199.44,191.95,194.77,103844008,TSLA,0.0052126341866227666,0.5212634186622767,1.0390205782755926,-0.0067124098248956265,195.528,192.05,190.3475,218.99579999999997,0.9961233173765395,1.014162978391044,1.023233822351226,56.73146148308137,-6.115557577570655,-8.910140991252227,2.794583413681572,190.3475,203.6498415034246,177.0451584965754,0.666230133201041,0.034657528516122485,0.02832129646817751,0.03720501865493865,0.05841756330833614,0.05224203133441385,0.03732607691122847,1,2024-02-21,2,2,1
2024-02-22,194.0,198.32,191.36,197.41,92739461,TSLA,0.013554448837089783,1.3554448837089783,1.036371237458194,-0.10693488448558341,197.26799999999997,193.033,189.8265,218.0672,1.0007198329176552,1.0226748794247615,1.0399496382222713,57.549002295603024,-5.343934491181301,-8.196899691238043,2.852965200056742,189.8265,200.87029468537338,178.78270531462664,0.8433376034255567,0.033889725804370004,0.028326205400915953,0.03737336735713505,0.0461024852948968,0.05240430749546854,0.02264322982625,1,2024-02-22,3,2,1
2024-02-23,195.31,197.57,191.5,191.97,78841917,TSLA,-0.027556861354541273,-2.7556861354541273,1.0316971279373368,-0.14985577714323783,195.572,193.274,190.2935,217.11180000000002,0.9815822305851554,0.993253101814005,1.008810074963149,53.321335078534034,-5.112447064623467,-7.580009165915128,2.4675621012916613,190.2935,200.83443629118332,179.75256370881667,0.5795232963034919,0.019862043779868534,0.030076894500229337,0.025658289219143662,-0.04230481416812171,0.012713652669339437,0.0555816012918684,1,2024-02-23,4,2,1
2024-02-26,192.29,201.78,192.0,199.4,111747116,TSLA,0.03870396416106692,3.8703964161066917,1.0509375,0.4173566581340229,195.462,193.85700000000003,191.101,216.35960000000003,1.0201471385742498,1.028593241409905,1.0434272976070247,64.86223662884927,-4.280114214019733,-6.92003017553605,2.6399159615163175,191.101,201.84251003792224,180.35948996207776,0.8863050898198157,0.02926788307183686,0.031802855004019526,0.026886216786193552,-0.002750687671917884,0.030118303456114104,-0.05646940822467417,0,2024-02-26,0,2,1
2024-02-27,204.04,205.6,198.26,199.73,108645412,TSLA,0.0016549648946839746,0.16549648946839746,1.037022092202159,-0.027756456819878927,196.656,195.017,191.541,215.5684,1.0156313562769506,1.0241671238917633,1.0427532486517246,62.614243835143995,-3.552900565096394,-6.246604253448119,2.693703688351725,191.541,202.95303040193915,180.12896959806085,0.8587880382183571,0.023831118003775353,0.029858108059510353,0.02541023353142053,0.030811312964492243,0.06165949077765376,-0.09507835578030333,0,2024-02-27,1,2,1
2024-02-28,200.42,205.3,198.44,202.04,99806173,TSLA,0.011565613578330858,1.1565613578330858,1.0345696432170934,-0.08135860352759305,198.10999999999999,196.81900000000002,192.0635,214.5882,1.019837464035132,1.0265269105116883,1.0519437581841422,62.50432376340366,-2.758383882149616,-5.548960179188419,2.790576297038803,192.0635,204.40410524831674,179.72289475168327,0.9042143719555727,0.023926895267152973,0.028168037243619878,0.025489864068199964,0.03732607691122847,0.09792413868057803,-0.1262126311621461,0,2024-02-28,2,2,1
2024-02-29,204.18,205.28,198.4463,201.88,85906974,TSLA,-0.0007919223916056373,-0.07919223916056373,1.0344360161917858,-0.13926191719624392,199.004,198.136,192.793,213.5558,1.014451970814657,1.0188961117616182,1.0471334540154467,61.0,-2.1172282601013137,-4.862613795370998,2.7453855352696843,192.793,205.65922686276966,179.92677313723036,0.853133832355101,0.0238921725434628,0.02775840814901573,0.024804482485251907,0.02264322982625,0.06978962429124036,-0.11506835744006338,0,2024-02-29,3,2,1
2024-03-01,200.52,204.52,198.5,202.64,82243119,TSLA,0.003764612641173004,0.3764612641173004,1.0303274559193956,-0.04264909854699339,201.13799999999998,198.355,193.482,212.567,1.0074675098688464,1.021602682059943,1.047332568404296,58.59715639810426,-1.5301436187802722,-4.196119760052853,2.665976141272581,193.482,206.9243879457578,180.0396120542422,0.8406388819067714,0.016175269563311355,0.019911363960088472,0.024783492188944073,0.0555816012918684,0.010925417809927618,-0.134721673904461,0,2024-03-01,4,3,1
2024-03-04,198.73,199.75,186.72,188.14,134334869,TSLA,-0.07155546782471378,-7.155546782471378,1.0697836332476436,0.6333873354195139,198.886,197.174,193.49349999999998,211.18540000000002,0.9459690475951047,0.9541826001399778,0.9723324039308814,50.008089305937546,-2.209434642032676,-3.7987827364488176,1.5893480944161418,193.49349999999998,206.91619605830837,180.0708039416916,0.3005803015748731,0.03412657371238413,0.030514076125767915,0.02995757321255808,-0.05646940822467417,-0.05906476619154788,-0.055118528755182195,0,2024-03-04,0,3,1
2024-03-05,183.05,184.59,177.57,180.74,119660758,TSLA,-0.039332412033591835,-3.9332412033591835,1.0395337050177396,-0.10923530956061756,195.088,195.872,193.47750000000002,209.8574,0.9264537029443124,0.9227454664270544,0.9341654714372472,47.48079877112135,-3.30677735663744,-3.7003816604865425,0.3936043038491026,193.47750000000002,206.9632146640452,179.99178533595483,0.027741009011558883,0.035210574827037815,0.031388510150675696,0.030150718792188783,-0.09507835578030333,-0.06719653179190743,-0.017704990594223813,0,2024-03-05,1,3,1
2024-03-06,179.99,181.576,173.7,176.54,107920944,TSLA,-0.02323780015491872,-2.323780015491872,1.045342544617156,-0.09810913950586875,189.988,194.04899999999998,193.04950000000002,208.2982,0.9292165820999221,0.9097702126782411,0.9144804829849338,40.58195325800958,-4.4638774623063,-3.853080820850494,-0.6107966414558059,193.04950000000002,208.10650812526364,177.9924918747364,-0.04823308397832784,0.03074815877681562,0.03150030327439833,0.030124501969754258,-0.1262126311621461,-0.09359757662884438,-0.03999093689815336,0,2024-03-06,2,3,1
2024-03-07,174.35,180.04,173.7,178.65,102129004,TSLA,0.011951965560213162,1.1951965560213162,1.0364997121473805,-0.05366835931309122,185.342,192.173,192.603,206.82039999999998,0.9638937747515404,0.9296311136319879,0.9275556455506924,30.174608948708624,-5.151247887405191,-4.112714234161434,-1.038533653243757,192.603,208.82729640028361,176.3787035997164,0.06999676116136229,0.033764247654683416,0.03137481541499835,0.03008748340274953,-0.11506835744006338,-0.09503064687705787,-0.09040022390148339,0,2024-03-07,3,3,1
2024-03-08,181.5,182.73,174.7,175.34,85544644,TSLA,-0.018527847746991344,-1.8527847746991344,1.045964510589582,-0.16238638731853294,179.882,190.51,191.892,205.195,0.9747501139635983,0.9203716340349588,0.9137431471869594,28.707388821595444,-5.895127874164643,-4.469196962162076,-1.425930912002567,191.892,209.8332662816625,173.9507337183375,0.03871706321761866,0.030553083599768646,0.030923579488471947,0.03015131805776906,-0.134721673904461,-0.08662811897692346,-0.06712672521957341,0,2024-03-08,4,3,1
2024-03-11,175.45,182.87,174.8,177.77,85013157,TSLA,0.013858788639215192,1.3858788639215192,1.04616704805492,-0.006212978102989153,177.80800000000002,188.34699999999998,191.102,203.5216,0.9997862863313236,0.9438430131618769,0.9302362089355423,35.20266518600779,-6.216912731321884,-4.8187401159940375,-1.3981726153278462,191.102,210.09289044779226,172.11110955220775,0.14898960276109965,0.023205028564645316,0.027512393362977342,0.0298808127314654,-0.055118528755182195,-0.10847542627883644,-0.02233222703493276,0,2024-03-11,0,3,1
2024-03-12,177.77,179.43,172.4101,177.54,87009098,TSLA,-0.001293806604038994,-0.1293806604038994,1.0407162921429778,0.023478024701517608,177.168,186.128,190.5725,202.0088,1.0020997019777838,0.9538597094472622,0.9316139526951686,33.82159624413144,-6.416522944407234,-5.138296681676677,-1.2782262627305565,190.5725,210.48067750521113,170.66432249478885,0.17268475488053525,0.017032046299185668,0.027376379878323955,0.029330472529976236,-0.017704990594223813,-0.11109998497972262,-0.03503435845443281,0,2024-03-12,1,3,1
2024-03-13,173.05,176.05,169.15,169.48,104717978,TSLA,-0.04539822011940975,-4.539822011940975,1.0407921962754951,0.20352906083453481,175.756,182.87199999999999,189.8455,200.42880000000002,0.9642914039918978,0.9267684500634323,0.8927259271354865,26.197375149139262,-7.142752906859755,-5.539187926713293,-1.6035649801464622,189.8455,211.72546678050125,167.96553321949872,0.034608525590882316,0.024648799255068573,0.02799552355183489,0.030594427275497434,-0.03999093689815336,-0.16115620669174424,0.03646447958461185,1,2024-03-13,2,3,1
2024-03-14,167.77,171.17,160.51,162.5,125494925,TSLA,-0.04118480056643847,-4.118480056643847,1.066413307582082,0.19840859608652872,172.526,178.934,188.535,198.71040000000002,0.9418870199274312,0.9081560798953804,0.8619089293765083,25.527321043016116,-8.187146718959497,-6.068779685162534,-2.1183670337969627,188.535,213.6080314334587,163.4619685665413,-0.01918333188179209,0.02540304642209589,0.02830046591684748,0.030882488459514825,-0.09040022390148339,-0.1950663760649891,0.06350769230769227,1,2024-03-14,3,3,1
2024-03-15,163.16,165.1845,160.76,163.57,97146832,TSLA,0.006584615384615411,0.6584615384615411,1.0275223936302564,-0.22589035373342792,170.17199999999997,175.027,186.691,197.2128,0.9612039583480245,0.9345415278785559,0.8761536442570879,16.731662024141116,-8.826747036485415,-6.62037315542711,-2.2063738810583047,186.691,213.44287186761156,159.93912813238845,0.06786201514383441,0.027770622926350925,0.028588295349617154,0.026518310979096116,-0.06712672521957341,-0.19280497433872879,0.04438466711499678,1,2024-03-15,4,3,1
2024-03-18,170.02,174.72,165.9,173.8,108214358,TSLA,0.06254203093476818,6.254203093476818,1.0531645569620254,0.11392575313212472,169.378,173.59300000000002,185.38349999999997,195.93019999999996,1.0261072866606054,1.0011924443957994,0.9375160141005,29.662745098039238,-8.411200310484531,-6.978538586438595,-1.4326617240459365,185.38349999999997,211.9624123178518,158.80458768214814,0.2820922868950537,0.04371329620138429,0.03321779745611167,0.031057096899769522,-0.02233222703493276,-0.07621983629212281,-0.006731875719217628,0,2024-03-18,0,3,1
2024-03-19,172.36,172.82,167.42,171.32,77271428,TSLA,-0.014269275028768846,-1.4269275028768846,1.0322542109664317,-0.2859410763218685,168.134,172.651,184.2615,194.6068,1.0189491714941654,0.9922908063086804,0.9297655777251351,25.969962453066344,-8.187610137002508,-7.220352896551378,-0.9672572404511302,184.2615,211.24306038950843,157.2799396104916,0.260178807059798,0.04391570853593648,0.031438968096748676,0.030586647552491728,-0.03503435845443281,-0.05211906606174621,0.03706514125612892,1,2024-03-19,1,3,1
2024-03-20,173.0,176.25,170.82,175.66,83846726,TSLA,0.025332710716787332,2.533271071678733,1.03178784685634,0.08509352253720492,169.36999999999998,172.56300000000002,183.30599999999998,193.31100000000004,1.037137627679046,1.0179470686068275,0.958288326623242,30.748898678414108,-7.57291572601801,-7.290865462444705,-0.2820502635733053,183.30599999999998,210.07329929557716,156.5387007044228,0.3571764764990065,0.03934503347614362,0.03203689140039586,0.031286895224094814,0.03646447958461185,-0.004984706015633833,0.023739041329841726,1,2024-03-20,2,3,1
2024-03-21,176.39,178.18,171.8,172.82,73178014,TSLA,-0.016167596493225522,-1.6167596493225522,1.0371362048894062,-0.1272406509945302,171.434,171.98,182.07649999999998,192.0682,1.008084743983107,1.004884288870799,0.9491614788289539,28.754630948988336,-7.231569213411717,-7.279006212638108,0.047436999226390775,182.07649999999998,208.3708638347412,155.78213616525878,0.3239831916418165,0.03256469208130588,0.03210133479365014,0.031080306051974163,0.06350769230769227,-0.03263364119787304,0.017185510936234216,1,2024-03-21,3,3,1
2024-03-22,166.69,171.2,166.3,170.83,75580637,TSLA,-0.011514870964008717,-1.1514870964008717,1.0294648226097414,0.03283258001508482,172.88600000000002,171.529,181.0195,190.806,0.9881077704383234,0.9959248873368353,0.9437104842295997,34.992196982833406,-7.040467880590086,-7.231298546228504,0.19083066563841822,181.0195,207.33890206887727,154.7000979311227,0.30642607356097434,0.03438409201493564,0.03179598328280869,0.03070398242993696,0.04438466711499678,-0.025721455457967335,0.025698062401217525,1,2024-03-22,4,3,1
2024-03-25,168.76,175.24,168.73,172.63,74228615,TSLA,0.010536790961774845,1.0536790961774845,1.0385823505008003,-0.017888470561580494,172.652,171.01500000000001,179.68099999999998,189.71419999999998,0.9998725760489309,1.009443616057071,0.9607582326456332,42.212406376032256,-6.666921618344219,-7.118423160651647,0.4515015423074278,179.68099999999998,204.75808612301512,154.60391387698485,0.3594134907578287,0.018323257795195766,0.031627034558839286,0.02918456560288739,-0.006731875719217628,-0.02891376497721787,-0.034756415455019396,0,2024-03-25,0,3,1
