date,Open,High,Low,Close,Volume,symbol,daily_return,volatility_10d,MA_5,MA_20,MA_50,RSI_14,volume_MA_5,volume_ratio,target_3d
2025-04-01,372.65223585591366,380.80852287787553,371.2398247656492,380.15203857421875,19689500,MSFT,0.018114474415922288,0.014163303004258767,381.34166259765624,385.2218551635742,401.41692443847654,49.114773623472985,21276280.0,0.9254202332362612,-0.058478719532156775
2025-04-02,375.95454781806535,383.0266205201498,374.6117403662579,380.1023254394531,16092600,MSFT,-0.0001307717168953504,0.013585208799785503,379.7840148925781,384.2828903198242,400.51172729492185,52.97970703431244,21273120.0,0.756475777883075,-0.06353695201672105
2025-04-03,372.7915176951189,375.4671762502354,367.3805229509676,371.1204528808594,30198000,MSFT,-0.02363014366778582,0.015310823520651193,376.308642578125,383.10023040771483,399.0754840087891,36.15344427457407,24559360.0,1.229592302079533,-0.04971722840667303
2025-04-04,362.1883672134991,372.5925832225619,357.5631683165765,357.9212341308594,49209900,MSFT,-0.035565861831488244,0.01730226562113952,372.5368713378906,381.43565521240237,397.36513244628907,29.062706308826534,30074940.0,1.6362426658207796,0.08517659284590695
2025-04-07,349.00902084094025,369.021730877009,342.9514979578054,355.9517822265625,50425000,MSFT,-0.0055024729367602054,0.01675348740250351,369.0495666503906,380.3266006469727,395.6680029296875,30.477803542525763,33123000.0,1.5223560667813907,0.06564011403460346
2025-04-08,366.2963320079612,371.65757505461033,348.38235725741856,352.66937255859375,35868900,MSFT,-0.009221500865753463,0.01596731392141825,363.55303344726565,379.03900451660155,394.0938342285156,24.30472002495452,36358880.0,0.9865237873113804,0.0955833499909573
2025-04-09,351.6547953803853,391.1331552543464,351.21713920354574,388.4077453613281,50199700,MSFT,0.10133676350587173,0.038762757409668606,365.2141174316406,379.39807891845703,392.98348327636717,51.831035861614225,43180300.0,1.1625602415916518,-0.006863096741700603
2025-04-10,380.02270330397937,381.852888057324,365.8387335220006,379.3164978027344,38024400,MSFT,-0.02340645279907161,0.03950385326532388,366.85332641601565,379.5263916015625,391.7879949951172,45.25336452690887,44745580.0,0.8497911972534494,0.011485550881081386
2025-04-11,378.61034006862997,387.9701367142302,376.86967153767677,386.3786926269531,23839200,MSFT,0.018618211612539737,0.03860272611010718,372.54481811523436,379.5209228515625,391.2765466308594,47.88913370918035,39671440.0,0.6009159233947646,-0.04335188368370324
2025-04-14,391.1232211496066,392.54558862795363,382.1612557582716,385.7420654296875,19251200,MSFT,-0.0016476767725912556,0.03841485438733005,378.50287475585935,379.47666015625,390.75097595214845,46.604448216634054,33436680.0,0.575750941780105,-0.051648987863603724
2025-04-15,386.4383315419063,389.80031299588615,382.11152127039287,383.67315673828125,17199900,MSFT,-0.0053634510643832956,0.038165985311348787,384.70363159179686,379.5865707397461,390.26622009277344,47.98325027742057,29702880.0,0.5790650603577835,-0.06898608533334094
2025-04-16,378.6401657518634,379.5751254610235,366.0377126687907,369.6284484863281,21967800,MSFT,-0.03660591835861371,0.040041214817737834,380.94777221679686,378.7803924560547,389.4717828369141,42.00454618223368,24056500.0,0.913175233304928,-0.012889794695089218
2025-04-17,371.75704543823275,372.3240133010547,364.9336397230584,365.8188781738281,21120200,MSFT,-0.010306485683395428,0.03946264993000777,378.2482482910156,377.83247528076174,388.5828887939453,45.021695542773884,20675660.0,1.0215006437521221,0.017972741317308527
2025-04-21,360.88533011613976,362.5364820854384,353.7734623702264,357.2050476074219,20807300,MSFT,-0.023546708713903963,0.03845517246578673,372.41351928710935,376.23404388427736,387.47148864746094,42.982830136198146,20069280.0,1.0367736161935057,0.07846956337498123
2025-04-22,361.44235434917846,365.80892977570767,357.94110461161955,364.864013671875,19485000,MSFT,0.021441371323706937,0.03893384184444705,368.2379089355469,374.92804565429685,386.633779296875,43.42207751622034,20116040.0,0.968630008689583,0.06823505185405243
2025-04-23,374.05472426245655,378.3616523034824,371.0309260243866,372.3936462402344,20545500,MSFT,0.02063681888653135,0.039026180115256034,365.9820068359375,373.89508361816405,385.8976239013672,46.8837960057005,20785160.0,0.9884696581599565,0.04479276744004035
2025-04-24,373.69665118177875,386.3786638188774,373.1893609627435,385.2347717285156,22232300,MSFT,0.03448266536748945,0.023565663095175455,369.103271484375,373.76229400634764,385.43377685546875,55.533019287769925,20838060.0,1.066908339835858,0.01740255952192804
2025-04-25,384.93638434344297,390.068873110604,382.54918803088736,389.7605285644531,18973200,MSFT,0.011748048639614872,0.02237234019647687,373.8916015625,373.82545471191406,385.10809326171875,63.39216948755707,20408660.0,0.9296641719740542,0.008702383783236511
2025-04-28,389.86991018310994,390.6457497092271,384.5783015368256,389.0741882324219,16579400,MSFT,-0.0017609282667979675,0.02170429486290667,380.2654296875,374.4401596069336,384.7389025878906,64.08389021117368,19563080.0,0.8474841384894403,0.08753455025314172
2025-04-29,389.2134328165618,392.99318803647833,388.2983555925269,391.9388427734375,14974000,MSFT,0.007362746303037682,0.021773340769062646,385.6803955078125,375.36768646240233,384.468896484375,66.75719952389511,18660880.0,0.8024273238989801,0.10465939092981946
2025-04-30,388.21880050147547,394.54490301008695,382.3900622096707,393.1523742675781,36461100,MSFT,0.0030962266601428645,0.021627566549062224,389.83214111328124,376.0177032470703,384.1991375732422,52.870414817331195,21844000.0,1.6691585790148324,0.10350143140277468
2025-05-01,428.81116623183453,434.65981700987567,422.6342884776108,423.1316223144531,58938100,MSFT,0.07625350884049653,0.027510420890024766,397.41151123046876,378.16916809082034,384.42711547851565,71.15955194748157,29185160.0,2.0194544076510117,0.018594281198141216
2025-05-02,429.43779144193553,437.0967443095362,427.69712309519423,432.95892333984375,30757400,MSFT,0.023225163299393836,0.0262408622161033,406.0511901855469,381.2610916137695,384.8080725097656,71.90975656320471,31542000.0,0.9751252298522605,-0.004433856495130284
2025-05-05,430.5617862640975,437.15643772408293,429.80582912695047,433.8442077636719,20136100,MSFT,0.002044730749510837,0.022843272198464198,415.00519409179685,385.05724029541017,385.3642913818359,72.57280976389653,32253340.0,0.6243105365211788,0.004585400311067467
2025-05-06,429.8953841273505,435.39589519237757,428.8708776295015,430.99945068359375,15104200,MSFT,-0.006557093604503628,0.024296585149839678,422.81731567382815,388.8096237182617,385.94736572265623,72.04818221937116,32279380.0,0.4679210071568909,0.012508399425334105
2025-05-07,431.5266230555768,435.7837995157977,428.8111693588705,431.03924560546875,23295300,MSFT,9.233172295664005e-05,0.024822787733534964,430.3946899414062,392.72811737060545,386.6525860595703,82.90341452949946,29646220.0,0.7857763991497061,0.03671390584194856
2025-05-08,435.5948162408885,441.30422944958144,433.3369315017373,435.83355712890625,23491300,MSFT,0.011122679830935178,0.02386622140811407,432.93507690429686,395.0994079589844,387.41728759765624,87.12158647531156,22556860.0,1.041425978615818,0.02503593136636373
2025-05-09,437.6537809958818,438.38982536855053,433.55575499424157,436.39056396484375,15324200,MSFT,0.001278026500774354,0.02413890739773556,433.62140502929685,397.95311126708987,388.3363610839844,95.90586536879482,19470220.0,0.7870583896843487,0.03238884375179629
2025-05-12,443.5620761346614,446.97377874951286,437.4349200185842,446.8643798828125,22821900,MSFT,0.024001013731388854,0.023926446734782943,436.225439453125,400.97739562988284,389.3761865234375,96.03526176311557,20007380.0,1.140674091260325,0.010465925627056727
2025-05-13,445.392292323668,448.2668964878236,442.9851831830833,446.74505615234375,23618800,MSFT,-0.0002670244840281555,0.02428734468511945,439.374560546875,404.0275451660156,390.5827191162109,95.52930746630358,21710300.0,1.0879075830366232,0.013278555239852663
2025-05-14,445.75035736922496,451.47962216221697,445.75035736922496,450.5247497558594,19902800,MSFT,0.008460515794105783,0.024092226837435636,443.27166137695315,407.37012481689453,391.8624584960937,94.9712358575599,21031800.0,0.9463193830295077,0.014952114420067497
2025-05-15,449.1894881249397,454.5904977674882,448.85068389062144,451.5412292480469,21992300,MSFT,0.0022562123229374897,0.010185245020439694,446.41319580078124,411.4657638549805,392.9156506347656,94.71577937361728,20732000.0,1.0607900829635346,0.011122590860579873
2025-05-16,450.4649678139624,452.7668658429008,447.15663182075053,452.67718505859375,23849800,MSFT,0.0025157299864699834,0.008364126988028214,449.67052001953124,415.8086791992188,394.07372131347654,95.73704670432765,22437120.0,1.062961734839409,-0.0037421816253482287
2025-05-19,449.29907263869796,457.9785240250479,449.2193361148497,457.26104736328125,21336500,MSFT,0.010126117365720999,0.008490563491479638,451.749853515625,420.81147918701174,395.3946875,95.83990796374059,22140040.0,0.9637064793017538,-0.008738795197126392
2025-05-20,453.9925667897047,456.73292449884485,452.72703072274504,456.56353759765625,15441800,MSFT,-0.0015254082315715456,0.007833277083532611,453.7135498046875,425.3964553833008,396.96330078125,94.82346149813856,20504640.0,0.753088081526913,-0.01743898704028979
2025-05-21,452.97617231921885,456.1749087494066,450.2258398312579,450.9831848144531,19216900,MSFT,-0.012222510830728561,0.009600105386187196,453.80523681640625,429.32593231201173,398.41453857421874,80.0542705095105,20367460.0,0.9435098927406755,0.01794195989840719
