date,Open,High,Low,Close,Volume,daily_return,volatility_10d,MA_5,MA_20,MA_50,RSI_14,volume_MA_5,volume_ratio,target_3d,symbol
2024-08-20,224.09017687092657,225.4797542015927,223.7725505409132,224.8246612548828,30299000,0.0027447672069089712,0.00645863603215035,223.304052734375,216.75734939575196,217.00302307128905,56.22101892579948,40740320.0,0.7437104077729385,0.0014568916247328367,AAPL
2024-08-21,224.8345868015738,226.28371522001356,223.37552309496598,224.71546936035156,34765500,-0.0004856757880642437,0.006977356208891612,224.23308715820312,217.15996551513672,217.66810333251954,62.172155673759185,39301300.0,0.8845890593949819,0.0034451118299896333,AAPL
2024-08-22,226.0950979165247,226.64100861280963,222.2340424758978,222.85935974121094,43695300,-0.00825982129500924,0.007850779681206463,224.19536437988282,217.5218246459961,218.0178707885742,57.14995553460265,38757560.0,1.1274006929228775,0.015588302090931094,AAPL
2024-08-23,223.9809934126029,226.5219434569281,222.66088738350675,225.15220642089844,38677300,0.010288312244771891,0.007506497050554902,224.35219116210936,217.97502670288085,218.2961117553711,84.0347138871411,37624980.0,1.027968652740812,-0.0015430100148587922,AAPL
2024-08-26,225.07276614784877,225.58890128123517,222.22412549030662,225.48963928222656,30602200,0.0014986877841087765,0.007535003537496267,224.60826721191407,218.43122100830078,218.55790222167968,91.25431689546657,35607860.0,0.8594226106258562,0.011488873530902,AAPL
2024-08-27,224.31846403822652,227.147264886192,223.21672230373292,226.33335876464844,35934600,0.0037417217265838243,0.006046164682146879,224.91000671386718,218.90184173583984,218.87126708984374,90.58606649115487,36734980.0,0.9782120474817191,0.004253763386636411,AAPL
2024-08-28,226.22414704916858,228.14971479709,224.0008084384826,224.80479431152344,38052200,-0.006753597708566095,0.006798812093483581,224.92787170410156,219.1334442138672,219.0711782836914,82.29610329676669,37392320.0,1.0176474741337258,-0.016424500775717776,AAPL
2024-08-29,228.38796742499142,231.18697758967758,227.1770435151196,228.08026123046875,51906300,0.014570271639342103,0.006997214244240835,225.97205200195313,219.7132225036621,219.3837905883789,82.60851244376765,39034520.0,1.3297537666660177,-0.03890518447672875,AAPL
2024-08-30,228.4772755570311,228.68570457235603,225.78743262658827,227.29612731933594,52990800,-0.0034379735751901563,0.007078086373588004,226.4008361816406,220.17943801879883,219.77212768554688,78.09875524047825,41897220.0,1.2647808136196148,-0.02890834561229172,AAPL
2024-09-03,226.84948058831634,227.2961293418145,219.52438650802387,221.11248779296875,50190600,-0.027205212861720174,0.011500011076991848,225.52540588378906,220.86142349243164,220.0802163696289,53.27510360045569,45814900.0,1.0955082298553527,-0.00875346805579369,AAPL
2024-09-04,220.01072730838987,220.1298295937355,215.86182100754215,219.20675659179688,43840200,-0.008618831166859464,0.011613525880184165,224.10008544921874,221.54924697875975,220.3373016357422,48.215001018773826,47396020.0,0.9249764009720648,0.0002717539980345851,AAPL
2024-09-05,219.9809527371486,223.80229748015876,219.87177059333374,220.72537231445312,36615400,0.006927777894566445,0.011984686718881197,223.2842010498047,222.18461227416992,220.60631866455077,44.890837785257695,47108660.0,0.7772541184572008,-0.01020776528472167,AAPL
2024-09-06,222.28368749781316,223.56409767944487,218.13479623481732,219.17698669433594,48423000,-0.007014987012509355,0.011915532446963127,221.50354614257813,222.5695571899414,220.76148620605468,38.69441219105144,46412000.0,1.0433293113849866,0.008332577391660712,AAPL
