date,Open,High,Low,Close,Volume,daily_return,volatility_10d,MA_5,MA_20,MA_50,RSI_14,volume_MA_5,volume_ratio,target_3d,symbol
2024-10-14,412.0473312101826,418.2314633461143,411.80075573680847,413.3985900878906,16653100,0.006773562393339816,0.010638978787225178,410.9860900878906,418.5751892089844,412.1231292724609,38.312786311696044,15770000.0,1.055998731769182,-0.005773703339929215,MSFT
2024-10-15,416.3969398711013,416.69284850861214,409.57174739931537,413.0040588378906,18900200,-0.0009543604150079599,0.008063202550079984,411.7810485839844,417.7659286499023,412.602490234375,33.44068648791165,15704180.0,1.2035139688923586,-0.0013849524104105893,MSFT
2024-10-16,409.4829836231505,410.65665522282575,404.85722518493617,410.4199523925781,15508900,-0.006256854842016879,0.007846510229118194,411.5167236328125,417.04149169921874,412.9423498535156,31.99811667934192,15811100.0,0.9808868453175301,0.006392393104998506,MSFT
2024-10-17,416.57447660649984,416.7125733271007,409.89722324961605,411.0117492675781,14820000,0.0014419300805188495,0.00784997116324603,411.69031982421876,415.9580383300781,413.3172796630859,35.696313982052445,16005420.0,0.9259363390651417,0.02589264519919121,MSFT
2024-10-18,411.426050618295,413.9016482902856,410.55810000040594,412.43206787109375,17145300,0.0034556642384229175,0.007905233957243862,412.05328369140625,415.1142608642578,413.6367346191406,34.29913722728219,16605500.0,1.0325073017975972,0.015400707414084946,MSFT
2024-10-21,410.4199513395574,413.22104518863654,408.08242059822123,413.04351806640625,14206100,0.001482547655590194,0.0054913016032703925,411.9822692871094,414.3878463745117,413.90284912109377,46.78133877285411,16116100.0,0.8814849746526765,0.014208019292761387,MSFT
2024-10-22,412.75746835174544,424.68185459098345,412.31365056093216,421.6539306640625,25482200,0.020846260069554923,0.00747498525279331,413.7122436523438,414.3059829711914,414.32561645507815,64.89668285673433,17432500.0,1.4617639466513697,0.0014970228901776128,MSFT
2024-10-23,424.9580432083023,425.17503084101816,416.74216121867397,418.7838134765625,19654400,-0.006806807618228161,0.00795594693835864,415.3850158691406,413.9356262207031,414.549208984375,60.84502726525609,18261600.0,1.0762693301791737,0.004686757161924682,MSFT
2024-10-24,419.5038054447286,420.1449258075998,416.61394788419994,418.91204833984375,13581600,0.00030620778347834055,0.007735245156605793,416.96507568359374,413.6111328125,414.71924743652346,61.776730987132545,18013920.0,0.753950278451331,0.016999018715792458,MSFT
2024-10-25,420.9142122484759,426.5952907757042,420.72681247783265,422.28515625,16899100,0.008052067071176339,0.007941948113644511,418.935693359375,413.61754608154297,414.8596966552734,77.60310681180053,17964680.0,0.9406847213532331,0.010229999190601635,MSFT
2024-10-28,425.74710969864265,426.02327304477956,420.46051551603273,420.7465515136719,14882400,-0.0036435207668470415,0.008050244100661427,420.47630004882814,413.43458862304686,415.0198718261719,69.7342938556996,18099940.0,0.822234769839016,-0.04744599323581311,MSFT
2024-10-29,422.1372373224,427.2364316805858,419.9673609785876,426.03314208984375,17644100,0.012564786466229938,0.008650517636463998,421.3521423339844,413.98988037109376,415.2254180908203,72.14929083448264,16532320.0,1.0672488797700503,-0.049959621078527694,MSFT
2024-10-30,431.4478786962363,432.4933562372157,426.18103048992214,426.6051330566406,29749100,0.0013425973481571152,0.008045519424178707,422.91640625,414.74933166503905,415.377900390625,76.34991754140516,18551260.0,1.6036161425153872,-0.055649271546449275,MSFT
2024-10-31,409.6703738017444,410.4594334413064,400.73448031809437,400.7838134765625,53971000,-0.060527446997806766,0.021969484189304247,419.29075927734374,414.24681243896487,415.02697509765625,41.310751819439936,26629140.0,2.026764664574222,0.012575303337789334,MSFT
