date,Open,High,Low,Close,Volume,symbol,daily_return,price_change,volatility_5,volatility_10,volatility_20,MA_5,price_vs_MA_5,MA_10,price_vs_MA_10,MA_20,price_vs_MA_20,MA_50,price_vs_MA_50,RSI_14,volume_MA_5,volume_ratio,price_range,momentum_5,momentum_10,target_3_days,target_7_days,target_direction_3d,target_direction_7d,trend_5,trend_20,resistance_20,support_20,distance_to_resistance,distance_to_support
2024-01-08,43948.70703125,47218.0,43244.08203125,46970.50390625,42746192015,BTC-USD,0.06889378335779228,3027.40625,0.031380369424594066,0.03157734605885358,0.026020486245623725,44649.08203125,0.05199260028179831,43964.09765625,0.06838321290036986,43610.9798828125,0.0770339036743708,41716.760078125,0.12593844340466664,62.989895362639764,28190677980.6,1.5163236600558767,0.08460454196279597,0.09620778597542756,0.1157047675576599,-0.012814807564155317,-0.09492202095913083,0,0,1,1,47218.0,40813.53515625,0.005269181149173655,0.131081598832512
2024-01-09,46987.640625,47893.69921875,45244.71484375,46139.73046875,39821290992,BTC-USD,-0.017687130611972357,-830.7734375,0.03411600816552364,0.03280449799642014,0.02569684236600662,45041.04375,0.024393011957011046,44362.38046875,0.04006435139908704,43735.35390625,0.054975582629420705,41890.015546875,0.10144935174635017,64.29319824016882,30065317937.0,1.3244925956027818,0.05741222040285068,0.04435971161956709,0.09447629933821444,-0.07123063933427087,-0.0646901298712953,0,0,1,1,47893.69921875,40813.53515625,0.03801428253222992,0.11543620342791949
2024-01-10,46121.5390625,47647.22265625,44483.15234375,46627.77734375,50114613298,BTC-USD,0.010577584004972662,488.046875,0.03369785315560053,0.032712842102575836,0.025749043042082125,45534.0609375,0.024019742226621066,44798.639453125,0.04083021075983617,43873.28515625,0.06278290257249197,42106.29484375,0.10738257822918218,63.024550704597935,33621034727.2,1.4905731993268014,0.06785805570730497,0.05581829048469489,0.1032194603123433,-0.08118325056206854,-0.08332211444174198,0,0,1,1,47893.69921875,40813.53515625,0.02714952217574841,0.12469481752553112
2024-01-11,46656.07421875,48969.37109375,45678.64453125,46368.5859375,45833734549,BTC-USD,-0.005558733892443213,-259.19140625,0.03389010940078581,0.030600252348940014,0.025826432592116214,46009.9390625,0.007794986959509087,45018.76484375,0.02998352128129067,43991.8193359375,0.054027467775602744,42285.019765625,0.0965724077819794,66.02602314470039,39569280943.4,1.1583160839986122,0.07096887895040739,0.05409034214190034,0.049838960268021815,-0.09860806219997742,-0.11012902896441712,0,0,1,1,48969.37109375,40813.53515625,0.05608937826474989,0.11980203124455051
2024-01-12,46354.79296875,46498.13671875,41903.76953125,42853.16796875,43332698900,BTC-USD,-0.07581464687080208,-3515.41796875,0.05213704668472537,0.03939582348206153,0.031248697380170127,45791.953125,-0.06417689038569485,44808.284765625,-0.04363293098813015,43947.5005859375,-0.02490090682284829,42396.290703125,0.010776349960052611,52.57121598299536,44369705950.8,0.9766280386904096,0.10721184466106147,-0.024803205637119685,-0.04681707914684197,-0.007962053563900229,-0.02881377917381578,0,0,0,0,48969.37109375,40813.53515625,0.14272464358901413,0.04759584668249895
2024-01-13,42799.4453125,43234.66015625,42464.14453125,42842.3828125,20601860469,BTC-USD,-0.0002516769882185965,-10.78515625,0.034017559489454945,0.036406857658128684,0.03102166838911218,44966.32890625,-0.04723414486822353,44807.70546875,-0.04386126528216583,43938.8138671875,-0.024953587914358533,42498.732734375,0.00808612530337971,52.3457603392552,39940839641.6,0.5158093984469553,0.017984891932182372,-0.08788751983562826,-0.00013519755845792236,0.007295637625197804,-0.0274680537763331,1,0,0,0,48969.37109375,40813.53515625,0.14301231348556892,0.047356088131915226
2024-01-14,42842.26171875,43065.59765625,41724.61328125,41796.26953125,17521429522,BTC-USD,-0.0244177193838242,-1046.11328125,0.03414752270423715,0.03545974433040489,0.03131714526796165,44097.63671875,-0.05218799370537408,44569.340234375,-0.06221924508063981,43847.9703125,-0.046791237236928906,42578.722265625,-0.018376613781261764,48.49211646840495,35480867347.6,0.49382754232994214,0.03208382925173215,-0.09413711119187795,-0.05395329467748178,0.022642757909109967,-0.005992984010516067,1,0,0,0,48969.37109375,40813.53515625,0.17162061693417055,0.02351249013420288
2024-01-15,41715.06640625,43319.72265625,41705.41796875,42511.96875,22320220558,BTC-USD,0.01712351907901466,715.69921875,0.035661381699391384,0.03613670580349062,0.031077855309994875,43274.475,-0.017620231094657934,44404.26796875,-0.04261525536423039,43847.5486328125,-0.030459624869725088,42679.37921875,-0.003922514146514455,44.2371769016556,29921988799.6,0.7459470928716603,0.037972945854218995,-0.08826945713940804,-0.037378216854246915,-0.029401370790431813,-0.07067660357414052,0,0,0,0,48969.37109375,40813.53515625,0.15189610205361284,0.03995189222446914
2024-01-16,42499.3359375,43566.2734375,42085.99609375,43154.9453125,24062872740,BTC-USD,0.015124600939588229,642.9765625,0.03851911621823716,0.036594074180666826,0.03087556538959139,42631.746875,0.012272507599420335,44320.84296875,-0.026305854721040856,43833.153125,-0.015472485188686713,42797.394765625,0.008354493277758612,43.65792411174334,25567816437.8,0.9411391386721997,0.03430145335675427,-0.06930641855957509,-0.018964884310191943,-0.0356051676435547,-0.07668633356584098,0,0,1,0,48969.37109375,40813.53515625,0.1347337075541567,0.05425589441244875
2024-01-17,43132.1015625,43189.890625,42189.30859375,42742.65234375,20851232595,BTC-USD,-0.009553782672285682,-412.29296875,0.017383551220643896,0.036686151730555255,0.030647001563250422,42609.64375,0.0031215608027701514,44200.7984375,-0.03298913470560538,43838.89296875,-0.025006120154116074,42895.62609375,-0.003566185271795974,49.578488725891916,21071523176.8,0.9895455786488875,0.023409451130992086,-0.0025789371063672517,-0.027318176836112595,-0.02519886687395745,-0.062363423391758044,0,0,1,0,48969.37109375,40813.53515625,0.1456792783920555,0.04513330553250244
