date,Open,High,Low,Close,Volume,symbol,daily_return,volatility_10d,MA_5,MA_20,MA_50,RSI_14,volume_MA_5,volume_ratio,target_3d
2025-04-02,187.66000366210938,198.33999633789062,187.66000366210938,196.00999450683594,53679200,AMZN,0.01998228846583383,0.02232625354473291,194.50399780273438,196.98449935913087,214.72479949951173,52.35974613061148,47672000.0,1.1260110756838395,-0.10586194878586319
2025-04-03,183.0,184.1300048828125,176.9199981689453,178.41000366210938,95553600,AMZN,-0.08979129298487254,0.03631251688588878,189.91399841308595,195.86999969482423,213.5927996826172,33.28771703522078,61319180.0,1.5582987248035607,-0.043439268207615345
2025-04-04,167.14999389648438,178.13999938964844,166.0,171.0,123159400,AMZN,-0.041533565999713695,0.03731550364896043,185.56999816894532,194.4574996948242,212.3043997192383,30.568638077325105,75441420.0,1.6325169913291664,0.11754389534219656
2025-04-07,162.0,183.41000366210938,161.3800048828125,175.25999450683594,109327100,AMZN,0.024912248577988017,0.03584340046666483,182.56999816894532,193.49349975585938,211.1125994873047,36.49229466184051,84597320.0,1.2923234447616072,0.03400665811178438
2025-04-08,185.22999572753906,185.89999389648438,168.57000732421875,170.66000366210938,87710400,AMZN,-0.026246667744515673,0.03476680559138834,178.26799926757812,192.1970001220703,209.81739959716796,31.39952640252318,93885940.0,0.9342229518072674,0.0832649194313424
2025-04-09,172.1199951171875,192.64999389648438,169.92999267578125,191.10000610351562,116804300,AMZN,0.11977031526306248,0.05558529621849345,177.28600158691407,191.80750045776367,208.8763998413086,47.78047328814517,106510960.0,1.0966411343959344,-0.04699116012306037
2025-04-10,185.44000244140625,186.8699951171875,175.85000610351562,181.22000122070312,68302000,AMZN,-0.05170070417193329,0.05754677898157735,177.8480010986328,191.17400054931642,207.75939971923827,42.139482468553844,101060640.0,0.6758516470903014,-0.008994619091892364
2025-04-11,179.92999267578125,185.86000061035156,178.0,184.8699951171875,50594300,AMZN,0.020141230945248445,0.05687183440304867,180.62200012207032,190.52000045776367,206.76399963378907,39.99999999999999,86547620.0,0.5845833773360839,-0.05701300137673293
2025-04-14,186.83999633789062,187.44000244140625,179.22999572753906,182.1199951171875,48002500,AMZN,-0.014875318183769082,0.056917156451385814,181.99400024414064,189.83899993896483,205.6527996826172,37.21408374057904,74282700.0,0.6462137213644631,-0.052218288830485626
2025-04-15,181.41000366210938,182.35000610351562,177.92999267578125,179.58999633789062,43642000,AMZN,-0.013891933050343641,0.056814273229277325,183.77999877929688,189.17749938964843,204.4961996459961,38.05985980181163,65469020.0,0.6666053654079441,-0.06832222987847514
