date,Open,High,Low,Close,Volume,daily_return,volatility_10d,MA_5,MA_20,MA_50,RSI_14,volume_MA_5,volume_ratio,target_3d,symbol
2024-11-04,560.8731367595427,565.4369071400736,554.698698856843,557.4727172851562,12064600,-0.011425026282062989,0.02052696911804067,572.804443359375,575.9170227050781,553.4555261230469,37.04316355353981,18818040.0,0.6411188412820888,0.05532573949489761,META
2024-11-05,564.0547369200507,570.1993768247104,563.4283359927113,569.1553955078125,9775400,0.020956502193596016,0.02140601173696794,568.6582641601562,574.8998748779297,554.4857299804687,47.84203678913304,18169300.0,0.5380174249971105,0.029540992952096,META
2024-11-06,559.53074043899,569.722104436324,551.994085485955,568.7775268554688,18305400,-0.0006639112188449037,0.018642814739932664,564.730859375,573.9821533203125,555.5485095214843,47.59032419593613,16457400.0,1.1122899121367895,0.01943898448424597,META
2024-11-07,573.5900277629676,591.397550397011,571.9196451578358,588.3153076171875,14653700,0.03435047947434722,0.021326781936853795,569.5272827148438,574.3734100341796,557.0481323242187,56.322184112487705,14020460.0,1.0451654225324989,-0.011627709136195041,META
2024-11-08,588.1561777738406,589.7072516411704,581.1763757138644,585.9688110351562,9415700,-0.003988501661694177,0.02138610635069923,573.9379516601563,574.3430877685547,558.4722204589843,55.83541658667108,12842960.0,0.7331409581591782,-0.015848423933179423,META
2024-11-11,583.0057385461188,583.6420920185832,573.2121093173138,579.833984375,10209100,-0.010469544700371758,0.021678715957149604,578.410205078125,573.9826599121094,559.7122229003907,50.48000735697965,12471860.0,0.8185707665095663,-0.010305684210526356,META
2024-11-12,585.1732389751623,596.2296222338206,577.059944903041,581.4745483398438,16287700,0.002829368421052525,0.019859282087286604,580.8740356445312,573.9105773925781,561.1747631835938,60.143966984137464,13774320.0,1.1824685356518507,-0.05256306918561682,META
2024-11-13,579.2771839216865,582.2898800347385,571.8797417717248,576.68212890625,10757600,-0.008241838696597226,0.019981854685665403,582.4549560546875,574.0701629638672,562.5219854736329,55.825651290875776,12264760.0,0.8771145949859598,-0.04413792446519815,META
2024-11-14,573.6993404002395,577.4378414789874,569.7321744285508,573.8583984375,11053700,-0.00489651114055778,0.014699628235094537,579.56357421875,574.0815979003906,563.7308831787109,51.91200272800188,11544760.0,0.95746468527713,-0.027843046912092828,META
2024-11-15,567.9523677618081,569.2946816423462,548.3452030486293,550.9104614257812,17712900,-0.03998884929488067,0.019799694821191413,572.551904296875,572.9685089111329,564.8104095458984,40.001743401835775,13204200.0,1.3414595356023085,0.020646752086196152,META
2024-11-18,553.8534284072965,556.6971138862053,546.9432344613651,551.2285766601562,14327300,0.000577435457572717,0.01953728326267309,566.8308227539062,571.9364471435547,565.8065008544922,31.594367487280465,14027840.0,1.0213475488742387,0.015674548009489975,META
2024-11-19,548.7031890906989,558.2184532479198,547.4503869397267,557.8804321289062,9522400,0.012067326968157266,0.018609854829254056,562.1119995117188,570.8964324951172,566.9356292724609,36.14555460596316,12674780.0,0.7512872018291442,-0.0034755921378184507,META
2024-11-20,559.7097624878369,563.1101814515828,551.0297217043255,562.2849731445312,9797300,0.007895134444520613,0.018865153711998144,559.232568359375,570.9874084472656,568.01298828125,48.86862908511275,12482720.0,0.7848690029096222,-0.0007249950257677273,META
2024-11-21,566.2620449532839,566.739279664007,545.9091133005595,559.8688354492188,11154700,-0.004296998516251427,0.014204603625310987,556.4346557617188,570.7542449951172,568.7684619140625,47.81305044827518,12502920.0,0.8921675896510575,0.01855827132362098,META
2024-11-22,560.32621328156,560.6046406773982,551.4175075908335,555.9414672851562,9164000,-0.007014800459309911,0.014216412092577645,557.4408569335938,570.052783203125,569.4648559570312,49.14932747772613,10793140.0,0.8490578274718942,0.017992006407170358,META
2024-11-25,558.8845280879963,569.3145718667378,553.207230520728,561.8773193359375,13599800,0.01067711692701745,0.014894463614782392,559.57060546875,569.404019165039,570.0978137207031,45.68094856574923,10647640.0,1.2772595617432596,0.016297555084306747,META
2024-11-26,562.7621877433986,574.1964018053228,561.9667762936829,570.259033203125,10356600,0.014917337964617472,0.01588147826142282,562.0463256835938,568.42265625,570.8379528808593,50.80290319315524,10814480.0,0.9576604700364696,0.03363339713783109,META
2024-11-27,571.601423170664,571.6908743519631,560.8731072719025,565.9439697265625,7200200,-0.007566848090638678,0.015852609257617924,562.778125,567.2991271972656,571.4593786621094,35.48006287594045,10295060.0,0.6993839763925611,0.07809196859592094,META
2024-11-29,565.7449722673266,575.1508771330009,563.6570098250976,571.0345458984375,7130500,0.008994841263764153,0.016153297962028204,565.0112670898437,567.6341949462891,571.7620349121094,40.64042744125092,9490220.0,0.751352444938052,0.06870742627858784,META
2024-12-02,574.196458750282,591.0992116485587,572.2775064388576,589.4387817382812,12522400,0.03222963649403643,0.012112650266725844,571.7107299804687,568.9103607177734,572.3880346679688,55.217156925476196,10161900.0,1.2322892372489396,0.02715771848739279,META
2024-12-03,591.5963112149323,610.6864900333547,587.8677630350062,610.1396484375,14907200,0.03511962113889244,0.014761412650193864,581.3631958007812,571.5437072753906,573.3672021484375,62.89937613743544,10423380.0,1.4301694843707127,0.016491425823045747,META
2024-12-04,609.4535434454373,614.2459775975443,601.6384609762498,610.2688598632812,14697000,0.00021177352776891034,0.015076619950521253,589.3651611328125,573.5993804931641,574.3704296875,65.77623906914499,11291460.0,1.301603158493233,-0.0003420463472800783,META
2024-12-05,613.5499962447583,616.3538716503245,603.5773439679037,605.4465942382812,8081200,-0.007901870703480363,0.016017090268265474,597.2656860351562,575.4328338623047,575.1781811523438,64.5640556626472,11467660.0,0.7046947677207033,0.017062821956085772,META
2024-12-06,606.6098772133706,626.1872423031517,605.0489118572826,620.2017211914062,16935500,0.02437064985341708,0.016227790149162383,607.09912109375,577.0271545410156,576.2903796386719,84.55822188020534,13428660.0,1.2611459371225424,0.014284273256057078,META
2024-12-09,620.350888846341,622.8167434326103,602.7024265777296,610.0601196289062,11426000,-0.016352101608196112,0.01755569440836478,611.223388671875,578.2317199707031,577.2092944335938,76.72304617930105,13209380.0,0.8649913924801921,0.02806510108576843,META
2024-12-10,614.0272799520044,622.0113739130567,609.234845211511,615.7772216796875,10938900,0.009371374831482093,0.017550573893069667,612.3509033203125,580.0288818359375,578.1415307617187,76.52368865050832,12415720.0,0.8810524077540408,0.0016631158975404237,META
2024-12-11,619.8041107841092,634.7481632992731,617.9746701821156,629.0608520507812,10837200,0.021572136648477125,0.017908102025170382,616.1093017578125,582.4081970214844,579.2593029785156,78.2898887700579,11643760.0,0.9307302795660508,-0.01254437355413307,META
2024-12-12,627.887478818055,633.017934128409,623.6220417827839,627.1815185546875,7474700,-0.0029875225742740374,0.01746183317046856,620.4562866210938,584.9331665039062,580.4122692871093,78.64760862755,11522460.0,0.6487069601456633,-0.01720109360472455,META
2024-12-13,623.6320266186848,627.4699920270454,613.3611619616729,616.8013305664062,8453300,-0.016550532311924493,0.019455224721930224,619.7762084960938,587.0803131103515,581.1595715332031,74.55278787341547,9826020.0,0.8602974551242517,-0.03655728816873449,META
2024-12-16,626.8814359361309,628.0457250425881,615.5375430599308,621.169677734375,10885600,0.007082259637730237,0.017487991529837613,621.9981201171875,590.5932739257812,581.7323461914062,74.22681852144099,9717940.0,1.120155094598238,-0.0459277580453018,META
2024-12-17,623.0901898648054,629.2597075495864,613.507549791668,616.393310546875,12897800,-0.007689311566078216,0.014363273337689516,622.121337890625,593.8515106201172,582.4315161132813,69.42268278593997,10109720.0,1.2757821185947782,-0.055195035383743374,META
2024-12-18,617.9456355913278,624.2743396016706,593.3870305020766,594.2527465820312,17075500,-0.03591953966080563,0.018549511741927614,615.159716796875,595.6701263427734,582.5266040039063,60.36272706189471,11357380.0,1.503471751407455,0.004454184917643156,META
2024-12-19,607.3878634532757,608.512310503509,592.0735432784724,592.6407470703125,14958100,-0.00271264966126028,0.01845395564399997,608.2515625,597.1879150390625,582.6367797851562,58.115868398560586,12854060.0,1.1636868040136734,0.020451035888799707,META
