symbol,date,type,severite,valeur,description,prix_ce_jour,ratio_volume,ouverture,cloture_precedente,periode,prix,MA_20,MA_50,niveau
AAPL,2024-05-02,MOUVEMENT_EXTREME,HAUTE,5.981611386761609,Mouvement de prix extrême: 5.98%,171.6299285888672,,,,,,,,
AAPL,2024-06-10,MOUVEMENT_EXTREME,HAUTE,7.264894917894704,Mouvement de prix extrême: 7.26%,191.81719970703125,,,,,,,,
AAPL,2025-03-07,MOUVEMENT_EXTREME,HAUTE,-4.847960193409895,Mouvement de prix extrême: -4.85%,238.2552947998047,,,,,,,,
AAPL,2025-04-02,MOUVEMENT_EXTREME,HAUTE,-9.245623955872361,Mouvement de prix extrême: -9.25%,223.1270294189453,,,,,,,,
AAPL,2025-04-03,MOUVEMENT_EXTREME,HAUTE,-7.288733474248388,Mouvement de prix extrême: -7.29%,202.49754333496094,,,,,,,,
AAPL,2025-04-07,MOUVEMENT_EXTREME,HAUTE,-4.981826981523896,Mouvement de prix extrême: -4.98%,180.84161376953125,,,,,,,,
AAPL,2025-04-08,MOUVEMENT_EXTREME,HAUTE,15.3288616993843,Mouvement de prix extrême: 15.33%,171.8323974609375,,,,,,,,
AAPL,2025-05-09,MOUVEMENT_EXTREME,HAUTE,6.31462266329994,Mouvement de prix extrême: 6.31%,197.8534393310547,,,,,,,,
AAPL,2025-08-05,MOUVEMENT_EXTREME,HAUTE,5.090679602505532,Mouvement de prix extrême: 5.09%,202.49366760253906,,,,,,,,
AAPL,2023-06-05,VOLUME_ANORMAL,MOYENNE,121946500.0,"Volume anormal: 121,946,500 vs moyenne 56,550,347",,2.1564235568660544,,,,,,,
AAPL,2023-12-15,VOLUME_ANORMAL,MOYENNE,128538400.0,"Volume anormal: 128,538,400 vs moyenne 56,550,347",,2.2729904812509716,,,,,,,
AAPL,2024-02-29,VOLUME_ANORMAL,MOYENNE,136682600.0,"Volume anormal: 136,682,600 vs moyenne 56,550,347",,2.4170072815021353,,,,,,,
AAPL,2024-03-15,VOLUME_ANORMAL,MOYENNE,121752700.0,"Volume anormal: 121,752,700 vs moyenne 56,550,347",,2.1529965221801826,,,,,,,
AAPL,2024-05-03,VOLUME_ANORMAL,MOYENNE,163224100.0,"Volume anormal: 163,224,100 vs moyenne 56,550,347",,2.8863501149131836,,,,,,,
AAPL,2024-06-11,VOLUME_ANORMAL,MOYENNE,172373300.0,"Volume anormal: 172,373,300 vs moyenne 56,550,347",,3.0481386894641456,,,,,,,
AAPL,2024-06-12,VOLUME_ANORMAL,MOYENNE,198134300.0,"Volume anormal: 198,134,300 vs moyenne 56,550,347",,3.5036796623368924,,,,,,,
AAPL,2024-06-21,VOLUME_ANORMAL,MOYENNE,241805100.0,"Volume anormal: 241,805,100 vs moyenne 56,550,347",,4.275926031582308,,,,,,,
AAPL,2024-08-05,VOLUME_ANORMAL,MOYENNE,119548600.0,"Volume anormal: 119,548,600 vs moyenne 56,550,347",,2.1140206338874603,,,,,,,
AAPL,2024-09-20,VOLUME_ANORMAL,MOYENNE,318679900.0,"Volume anormal: 318,679,900 vs moyenne 56,550,347",,5.635330603664054,,,,,,,
AAPL,2024-12-20,VOLUME_ANORMAL,MOYENNE,147495300.0,"Volume anormal: 147,495,300 vs moyenne 56,550,347",,2.6082121212747045,,,,,,,
AAPL,2025-04-04,VOLUME_ANORMAL,MOYENNE,125910900.0,"Volume anormal: 125,910,900 vs moyenne 56,550,347",,2.226527459387568,,,,,,,
AAPL,2025-04-07,VOLUME_ANORMAL,MOYENNE,160466300.0,"Volume anormal: 160,466,300 vs moyenne 56,550,347",,2.837582951565935,,,,,,,
AAPL,2025-04-08,VOLUME_ANORMAL,MOYENNE,120859500.0,"Volume anormal: 120,859,500 vs moyenne 56,550,347",,2.137201747250252,,,,,,,
AAPL,2025-04-09,VOLUME_ANORMAL,MOYENNE,184395900.0,"Volume anormal: 184,395,900 vs moyenne 56,550,347",,3.2607386234907705,,,,,,,
AAPL,2025-04-10,VOLUME_ANORMAL,MOYENNE,121880000.0,"Volume anormal: 121,880,000 vs moyenne 56,550,347",,2.1552476135914906,,,,,,,
AAPL,2025-09-19,VOLUME_ANORMAL,MOYENNE,163741300.0,"Volume anormal: 163,741,300 vs moyenne 56,550,347",,2.8954959474185125,,,,,,,
AAPL,2023-05-04,GAP_OUVERTURE,MOYENNE,-1.5288148842369216,Gap d'ouverture: -1.53%,,,162.6874369491867,165.21324157714844,,,,,
AAPL,2023-08-03,GAP_OUVERTURE,MOYENNE,-0.5244564540050187,Gap d'ouverture: -0.52%,,,189.27247006657564,190.27035522460938,,,,,
AAPL,2023-09-06,GAP_OUVERTURE,MOYENNE,-0.6853119105632309,Gap d'ouverture: -0.69%,,,186.39181412957188,187.67799377441406,,,,,
AAPL,2024-02-01,GAP_OUVERTURE,MOYENNE,-0.22233397052043932,Gap d'ouverture: -0.22%,,,182.26867176596141,182.67481994628906,,,,,
AAPL,2024-05-02,GAP_OUVERTURE,MOYENNE,1.8960370410943783,Gap d'ouverture: 1.90%,,,171.11413192483198,167.93011474609375,,,,,
AAPL,2024-08-02,GAP_OUVERTURE,MOYENNE,0.3617789834222863,Gap d'ouverture: 0.36%,,,217.6715683981697,216.8869171142578,,,,,
AAPL,2025-01-30,GAP_OUVERTURE,MOYENNE,-0.2882650752135294,Gap d'ouverture: -0.29%,,,237.59541819689565,238.2823028564453,,,,,
AAPL,2025-04-02,GAP_OUVERTURE,MOYENNE,-0.8378467005359441,Gap d'ouverture: -0.84%,,,220.5657953452804,222.42941284179688,,,,,
AAPL,2025-04-03,GAP_OUVERTURE,MOYENNE,-8.196005617076022,Gap d'ouverture: -8.20%,,,204.8395255545537,223.1270294189453,,,,,
AAPL,2025-04-04,GAP_OUVERTURE,MOYENNE,-4.576988299401008,Gap d'ouverture: -4.58%,,,193.2292544699453,202.49754333496094,,,,,
AAPL,2025-04-07,GAP_OUVERTURE,MOYENNE,-5.934820507355545,Gap d'ouverture: -5.93%,,,176.59612158290105,187.738037109375,,,,,
AAPL,2025-04-09,GAP_OUVERTURE,MOYENNE,-0.2725833112118255,Gap d'ouverture: -0.27%,,,171.3640110222038,171.8323974609375,,,,,
AAPL,2025-04-11,GAP_OUVERTURE,MOYENNE,-2.2686696364838688,Gap d'ouverture: -2.27%,,,185.46579368960585,189.7710723876953,,,,,
AAPL,2025-04-22,GAP_OUVERTURE,MOYENNE,1.532408314618795,Gap d'ouverture: 1.53%,,,195.45165216386687,192.50173950195312,,,,,
AAPL,2025-05-01,GAP_OUVERTURE,MOYENNE,-1.6094099317209936,Gap d'ouverture: -1.61%,,,208.3674918385056,211.7758331298828,,,,,
AAPL,2025-05-09,GAP_OUVERTURE,MOYENNE,0.7645949704045962,Gap d'ouverture: 0.76%,,,198.32183886048443,196.81698608398438,,,,,
AAPL,2025-05-22,GAP_OUVERTURE,MOYENNE,-0.682862824596315,Gap d'ouverture: -0.68%,,,200.2883071907537,201.6654052734375,,,,,
AAPL,2025-09-02,GAP_OUVERTURE,MOYENNE,-1.2449355004346614,Gap d'ouverture: -1.24%,,,229.02798202980685,231.91517639160156,,,,,
AAPL,2025-04-04,VOLATILITE_EXTREME,HAUTE,3.88217467241154,Volatilité extrême: 3.88%,,,,,10 jours,,,,
AAPL,2025-04-07,VOLATILITE_EXTREME,HAUTE,3.832696551480829,Volatilité extrême: 3.83%,,,,,10 jours,,,,
AAPL,2025-04-08,VOLATILITE_EXTREME,HAUTE,3.761768148708454,Volatilité extrême: 3.76%,,,,,10 jours,,,,
AAPL,2025-04-09,VOLATILITE_EXTREME,HAUTE,6.8028803104551425,Volatilité extrême: 6.80%,,,,,10 jours,,,,
AAPL,2025-04-10,VOLATILITE_EXTREME,HAUTE,6.842293970026525,Volatilité extrême: 6.84%,,,,,10 jours,,,,
AAPL,2025-04-11,VOLATILITE_EXTREME,HAUTE,7.032450931635094,Volatilité extrême: 7.03%,,,,,10 jours,,,,
AAPL,2025-04-14,VOLATILITE_EXTREME,HAUTE,7.044089624394648,Volatilité extrême: 7.04%,,,,,10 jours,,,,
AAPL,2025-04-15,VOLATILITE_EXTREME,HAUTE,7.034829065587549,Volatilité extrême: 7.03%,,,,,10 jours,,,,
AAPL,2025-04-16,VOLATILITE_EXTREME,HAUTE,7.088352507014782,Volatilité extrême: 7.09%,,,,,10 jours,,,,
AAPL,2025-04-17,VOLATILITE_EXTREME,HAUTE,6.520940779520569,Volatilité extrême: 6.52%,,,,,10 jours,,,,
AAPL,2025-04-21,VOLATILITE_EXTREME,HAUTE,6.072180218002622,Volatilité extrême: 6.07%,,,,,10 jours,,,,
AAPL,2025-04-22,VOLATILITE_EXTREME,HAUTE,5.955124716249408,Volatilité extrême: 5.96%,,,,,10 jours,,,,
AAPL,2025-04-23,VOLATILITE_EXTREME,HAUTE,5.560117102281426,Volatilité extrême: 5.56%,,,,,10 jours,,,,
AAPL,2023-04-12,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,157.96142578125,158.09164505004884,,
AAPL,2023-04-13,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,163.34848022460938,158.71175079345704,,
AAPL,2023-04-25,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,161.5823974609375,161.7945114135742,,
AAPL,2023-04-27,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,166.16041564941406,162.47282791137695,,
AAPL,2023-08-02,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,190.27035522460938,190.32123565673828,,
AAPL,2023-08-28,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,178.26937866210938,178.2445930480957,,
AAPL,2023-09-07,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,175.66738891601562,178.38461685180664,,
AAPL,2023-10-05,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,173.04563903808594,172.8942626953125,,
AAPL,2023-10-19,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,173.5897979736328,173.6926612854004,,
AAPL,2023-11-02,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,175.6772918701172,173.1114273071289,,
AAPL,2023-12-22,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,191.78875732421875,191.85661773681642,,
AAPL,2024-01-18,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,186.86526489257812,186.67109146118165,,
AAPL,2024-01-31,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,182.67481994628906,186.0712532043457,,
AAPL,2024-02-06,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,187.5289764404297,186.90289611816405,,
AAPL,2024-02-08,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,186.55816650390625,187.21990356445312,,
AAPL,2024-03-19,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,174.65524291992188,174.64681396484374,,
AAPL,2024-03-21,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,169.9833221435547,173.8210464477539,,
AAPL,2024-03-27,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,171.90765380859375,171.75887069702148,,
AAPL,2024-03-28,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,170.09243774414062,171.2991195678711,,
AAPL,2024-04-11,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,173.6236572265625,170.15942001342773,,
AAPL,2024-04-16,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,168.0094757080078,170.12371444702148,,
AAPL,2024-04-25,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,168.5153350830078,168.1111312866211,,
AAPL,2024-04-26,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,167.93011474609375,168.00301513671874,,
AAPL,2024-04-29,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,172.0961151123047,168.17511062622071,,
AAPL,2024-05-01,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,167.93011474609375,168.23165130615234,,
AAPL,2024-05-02,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,171.6299285888672,168.44044723510743,,
AAPL,2024-07-24,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,217.06570434570312,222.71582946777343,,
AAPL,2024-08-13,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,220.0316619873047,217.16740798950195,,
AAPL,2024-09-04,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,219.61402893066406,221.96085739135742,,
AAPL,2024-09-19,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,227.58914184570312,222.26411514282228,,
AAPL,2024-10-07,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,220.44932556152344,223.47132034301757,,
AAPL,2024-10-08,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,224.50650024414062,223.75273666381835,,
AAPL,2024-10-30,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,228.812255859375,229.32885131835937,,
AAPL,2024-11-18,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,226.99337768554688,226.4142692565918,,
AAPL,2025-01-02,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,242.75210571289062,248.74448623657227,,
AAPL,2025-01-28,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,237.187255859375,235.78360900878906,,
AAPL,2025-02-03,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,226.98341369628906,232.74236450195312,,
AAPL,2025-02-06,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,232.16995239257812,231.14558639526368,,
AAPL,2025-02-07,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,226.60513305664062,230.39547958374024,,
AAPL,2025-02-11,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,231.82725524902344,229.87413787841797,,
AAPL,2025-02-27,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,236.49131774902344,237.27475280761718,,
AAPL,2025-02-28,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,241.01583862304688,237.49953079223633,,
AAPL,2025-03-03,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,237.21881103515625,237.61359939575195,,
AAPL,2025-03-31,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,221.37301635742188,221.1801727294922,,
AAPL,2025-04-03,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,202.49754333496094,218.35334014892578,,
AAPL,2025-04-23,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,203.9027557373047,202.24691467285157,,
AAPL,2025-05-05,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,198.21221923828125,199.50628662109375,,
AAPL,2025-05-12,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,210.34713745117188,202.52329330444337,,
AAPL,2025-05-21,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,201.6654052734375,206.22124938964845,,
AAPL,2025-06-20,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,200.57769775390625,199.6092414855957,,
AAPL,2025-07-29,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,210.8261260986328,211.13347930908202,,
AAPL,2025-08-06,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,212.80197143554688,209.81675338745117,,
AAPL,2025-09-10,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,226.5703582763672,231.58350296020507,,
AAPL,2025-09-12,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,233.84332275390625,231.48310012817382,,
AAPL,2025-10-10,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,245.032470703125,250.88529205322266,,
AAPL,2025-10-20,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,261.98602294921875,253.55520324707032,,
AAPL,2025-11-17,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,267.4599914550781,268.38587646484376,,
AAPL,2023-08-04,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,179.80735778808594,,184.84303619384767,
AAPL,2023-08-30,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,185.6498565673828,,184.41043182373048,
AAPL,2023-09-06,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,180.96034240722656,,184.56935668945312,
AAPL,2023-10-11,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,177.88352966308594,,176.43973022460938,
AAPL,2023-10-17,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,175.26174926757812,,175.88261444091796,
AAPL,2023-11-02,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,175.6772918701172,,174.70020935058594,
AAPL,2024-01-02,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,183.9032440185547,,185.0210986328125,
AAPL,2024-01-19,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,189.76783752441406,,188.01202911376953,
AAPL,2024-01-30,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,186.28076171875,,189.13898315429688,
AAPL,2024-04-29,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,172.0961151123047,,171.67833068847656,
AAPL,2024-04-30,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,168.9517822265625,,171.44066955566407,
AAPL,2024-05-02,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,171.6299285888672,,171.01315673828125,
AAPL,2024-08-05,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,207.85826110839844,,211.53010101318358,
AAPL,2024-08-09,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,214.78121948242188,,213.30723083496093,
AAPL,2024-09-04,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,219.61402893066406,,220.7466635131836,
AAPL,2024-09-05,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,221.13546752929688,,221.01618103027343,
AAPL,2024-09-06,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,219.58421325683594,,221.17163757324218,
AAPL,2024-09-19,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,227.58914184570312,,221.06864318847656,
AAPL,2024-10-07,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,220.44932556152344,,221.45328735351563,
AAPL,2024-10-08,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,224.50650024414062,,221.60806274414062,
AAPL,2024-10-31,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,224.6457061767578,,225.89487915039064,
AAPL,2024-11-07,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,226.20692443847656,,225.60650268554687,
AAPL,2024-11-11,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,223.22042846679688,,225.4652261352539,
AAPL,2024-11-14,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,227.19247436523438,,225.7101559448242,
AAPL,2024-11-15,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,223.98696899414062,,225.79821105957032,
AAPL,2024-11-18,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,226.99337768554688,,225.94460479736327,
AAPL,2025-01-10,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,235.78363037109375,,237.59845397949218,
AAPL,2025-02-13,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,240.70689392089844,,239.34454315185548,
AAPL,2025-02-27,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,236.49131774902344,,239.33330841064452,
AAPL,2025-02-28,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,241.01583862304688,,239.21336853027344,
AAPL,2025-03-03,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,237.21881103515625,,238.95955078125,
AAPL,2025-03-07,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,238.2552947998047,,237.79084106445313,
AAPL,2025-03-10,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,226.70477294921875,,237.24252319335938,
AAPL,2025-05-12,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,210.34713745117188,,209.70344604492186,
AAPL,2025-05-20,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,206.42539978027344,,206.78715942382811,
AAPL,2025-06-06,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,203.49156188964844,,203.086884765625,
AAPL,2025-06-09,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,201.02676391601562,,202.6456768798828,
AAPL,2025-06-30,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,204.7389373779297,,202.3289779663086,
AAPL,2025-08-01,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,201.95481872558594,,204.8457177734375,
AAPL,2025-08-06,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,212.80197143554688,,205.26084411621093,
AAPL,2023-06-13,RSI_EXTREME,MOYENNE,80.80744355702122,RSI en SURACHAT: 80.8,,,,,,,,,SURACHAT
AAPL,2023-06-14,RSI_EXTREME,MOYENNE,81.16307314692496,RSI en SURACHAT: 81.2,,,,,,,,,SURACHAT
AAPL,2023-06-15,RSI_EXTREME,MOYENNE,82.00578883508047,RSI en SURACHAT: 82.0,,,,,,,,,SURACHAT
AAPL,2023-08-17,RSI_EXTREME,MOYENNE,11.710357835657831,RSI en SURVENDE: 11.7,,,,,,,,,SURVENDE
AAPL,2023-08-18,RSI_EXTREME,MOYENNE,11.303629228152857,RSI en SURVENDE: 11.3,,,,,,,,,SURVENDE
AAPL,2023-08-21,RSI_EXTREME,MOYENNE,15.830744208916684,RSI en SURVENDE: 15.8,,,,,,,,,SURVENDE
AAPL,2023-11-15,RSI_EXTREME,MOYENNE,89.03206575880924,RSI en SURACHAT: 89.0,,,,,,,,,SURACHAT
AAPL,2023-11-16,RSI_EXTREME,MOYENNE,89.17923246046813,RSI en SURACHAT: 89.2,,,,,,,,,SURACHAT
AAPL,2023-11-17,RSI_EXTREME,MOYENNE,88.23788934968675,RSI en SURACHAT: 88.2,,,,,,,,,SURACHAT
AAPL,2023-11-20,RSI_EXTREME,MOYENNE,88.79699364184752,RSI en SURACHAT: 88.8,,,,,,,,,SURACHAT
AAPL,2023-11-21,RSI_EXTREME,MOYENNE,84.40992347258813,RSI en SURACHAT: 84.4,,,,,,,,,SURACHAT
AAPL,2023-11-22,RSI_EXTREME,MOYENNE,82.30148930200629,RSI en SURACHAT: 82.3,,,,,,,,,SURACHAT
AAPL,2023-11-24,RSI_EXTREME,MOYENNE,80.72953411016564,RSI en SURACHAT: 80.7,,,,,,,,,SURACHAT
AAPL,2024-01-04,RSI_EXTREME,MOYENNE,8.867413150762374,RSI en SURVENDE: 8.9,,,,,,,,,SURVENDE
AAPL,2024-01-05,RSI_EXTREME,MOYENNE,7.864595672317975,RSI en SURVENDE: 7.9,,,,,,,,,SURVENDE
AAPL,2024-03-05,RSI_EXTREME,MOYENNE,18.228322803780813,RSI en SURVENDE: 18.2,,,,,,,,,SURVENDE
AAPL,2024-03-06,RSI_EXTREME,MOYENNE,18.14334380184259,RSI en SURVENDE: 18.1,,,,,,,,,SURVENDE
AAPL,2024-03-07,RSI_EXTREME,MOYENNE,18.275053926733207,RSI en SURVENDE: 18.3,,,,,,,,,SURVENDE
AAPL,2024-05-09,RSI_EXTREME,MOYENNE,80.11703437784234,RSI en SURACHAT: 80.1,,,,,,,,,SURACHAT
AAPL,2024-05-20,RSI_EXTREME,MOYENNE,86.26300160842446,RSI en SURACHAT: 86.3,,,,,,,,,SURACHAT
AAPL,2024-05-21,RSI_EXTREME,MOYENNE,89.92368519920728,RSI en SURACHAT: 89.9,,,,,,,,,SURACHAT
AAPL,2024-05-22,RSI_EXTREME,MOYENNE,83.67646579753365,RSI en SURACHAT: 83.7,,,,,,,,,SURACHAT
AAPL,2024-06-13,RSI_EXTREME,MOYENNE,86.30578987495566,RSI en SURACHAT: 86.3,,,,,,,,,SURACHAT
AAPL,2024-06-14,RSI_EXTREME,MOYENNE,80.98000975958769,RSI en SURACHAT: 81.0,,,,,,,,,SURACHAT
AAPL,2024-06-17,RSI_EXTREME,MOYENNE,82.9383661540154,RSI en SURACHAT: 82.9,,,,,,,,,SURACHAT
AAPL,2024-08-05,RSI_EXTREME,MOYENNE,18.134141219677446,RSI en SURVENDE: 18.1,,,,,,,,,SURVENDE
AAPL,2024-08-23,RSI_EXTREME,MOYENNE,84.03476457794206,RSI en SURACHAT: 84.0,,,,,,,,,SURACHAT
AAPL,2024-08-26,RSI_EXTREME,MOYENNE,91.25451036018919,RSI en SURACHAT: 91.3,,,,,,,,,SURACHAT
AAPL,2024-08-27,RSI_EXTREME,MOYENNE,90.58625235493881,RSI en SURACHAT: 90.6,,,,,,,,,SURACHAT
AAPL,2024-08-28,RSI_EXTREME,MOYENNE,82.29642961018483,RSI en SURACHAT: 82.3,,,,,,,,,SURACHAT
AAPL,2024-08-29,RSI_EXTREME,MOYENNE,82.60882176979278,RSI en SURACHAT: 82.6,,,,,,,,,SURACHAT
AAPL,2024-12-02,RSI_EXTREME,MOYENNE,83.36218663648168,RSI en SURACHAT: 83.4,,,,,,,,,SURACHAT
AAPL,2024-12-03,RSI_EXTREME,MOYENNE,85.31432487328738,RSI en SURACHAT: 85.3,,,,,,,,,SURACHAT
AAPL,2024-12-04,RSI_EXTREME,MOYENNE,85.00970657119272,RSI en SURACHAT: 85.0,,,,,,,,,SURACHAT
