date,Open,High,Low,Close,Volume,symbol
2024-11-06,221.5787719009408,225.02275032206146,220.16535179621147,221.68826293945312,54561100,AAPL
2024-11-07,223.5894049928319,226.82434934768688,223.52968537330023,226.4261932373047,42137700,AAPL
2024-11-08,226.366414165256,227.8511489598711,225.60910803907555,226.15716552734375,38328800,AAPL
2024-11-11,224.20410915529405,224.90163000948098,220.71648967954502,223.43682861328125,42005600,AAPL
2024-11-12,223.7557039779463,224.79201850347917,222.56991092342136,223.43682861328125,40398300,AAPL
2024-11-13,223.21759527142092,225.8482560889112,221.97201694486657,224.32366943359375,48566200,AAPL
2024-11-14,224.22402706703753,228.06039910056816,224.20409355692922,227.41270446777344,44923900,AAPL
2024-11-15,225.59912786989784,226.1172926822584,223.47667285882866,224.20408630371094,47923700,AAPL
2024-11-18,224.45320372664565,228.92732633570628,224.3734848929754,227.21340942382812,44633700,AAPL
2024-11-19,226.17708394083317,229.34584301691135,225.8582238051146,227.4724884033203,36211800,AAPL
2024-11-20,227.25326410482543,229.11664435033194,225.0909420304879,228.18994140625,35169600,AAPL
2024-11-21,228.07036655131708,229.34583747298603,224.9115819089953,227.71163940429688,42108300,AAPL
2024-11-22,227.2532745036032,229.90386885981255,227.2532745036032,229.05686950683594,38168300,AAPL
2024-11-25,230.64124862727573,232.42491005721112,228.92733167542056,232.04624938964844,90152800,AAPL
2024-11-26,232.50462429580293,234.73670603206307,232.50462429580293,234.22850036621094,45986200,AAPL
2024-11-27,233.640604190904,234.85628986853752,232.9829351774668,234.09896850585938,33498400,AAPL
2024-11-29,233.97938842310504,236.96877632211965,233.14236346053607,236.490478515625,28481400,AAPL
2024-12-02,236.4306920263062,239.93822952974793,236.32108052902282,238.7424774169922,48137100,AAPL
2024-12-03,238.96170621081686,241.90126799408412,238.05492154808562,241.79165649414062,38861000,AAPL
2024-12-04,242.01087120786053,243.24649032811607,240.39660663197557,242.15037536621094,44383900,AAPL
2024-12-05,243.1269343008096,243.67497660990782,241.27351311137042,242.18028259277344,40033900,AAPL
2024-12-06,242.05074723300527,243.7646642163996,241.22368140458013,241.98098754882812,36870600,AAPL
2024-12-09,240.97455722335047,246.36542364679892,240.89483838917155,245.8771514892578,44649200,AAPL
2024-12-10,246.0166626912396,247.33200068563022,244.47214254503118,246.8935546875,36914800,AAPL
