date,Open,High,Low,Close,Volume,symbol,daily_return,price_change,volatility_5,volatility_10,volatility_20,MA_5,price_vs_MA_5,MA_10,price_vs_MA_10,MA_20,price_vs_MA_20,MA_50,price_vs_MA_50,RSI_14,volume_MA_5,volume_ratio,price_range,momentum_5,momentum_10,target_3_days,target_7_days,target_direction_3d,target_direction_7d,trend_5,trend_20,resistance_20,support_20,distance_to_resistance,distance_to_support
2024-02-01,141.14650041457003,142.08006401958028,139.8256088409139,140.19308471679688,40466500,GOOGL,0.0075659891067829665,1.052734375,0.03521514539326468,0.027836725039625036,0.021078535375901767,146.67239074707032,-0.04417536250190879,146.8273178100586,-0.045183915310936906,143.24999084472657,-0.02133966019755751,138.30350769042968,0.013662538701453064,48.41594797370115,40521620.0,0.9986397384902183,0.01608107263793065,-0.07052067447159904,-0.016169389834446934,0.020827315319817963,0.04512601312146436,1,1,0,0,152.72662034492586,134.22423355918488,0.08940195340909932,0.042575931399680876
2024-02-02,138.30607040372718,141.64305517539495,135.5649817233193,141.4047088623047,62499600,GOOGL,0.008642538595647675,1.2116241455078125,0.036073381276249955,0.02707486328911423,0.02063983787178058,144.723828125,-0.022934158843756935,146.4300567626953,-0.034319100951621495,143.54743881225585,-0.014926981405454454,138.42526794433593,0.02152382265329522,49.54531317838845,47798440.0,1.3075656862441536,0.04298352933914155,-0.06445896686360564,-0.027326205296528516,0.022194216334583183,0.019384815032190694,1,1,0,0,152.72662034492586,134.22423355918488,0.08006742896833856,0.05077960529668018
2024-02-05,141.84172140070675,144.47356341654853,141.801986905598,142.69581604003906,38505400,GOOGL,0.009130581209934263,1.291107177734375,0.03614161917977535,0.02731901303972918,0.020619717771487064,142.77129821777345,-0.0005286929423254927,146.2006378173828,-0.023972684590621074,143.9422164916992,-0.008659033340173927,138.55854919433594,0.02985934011116398,51.92992632925535,49942660.0,0.7709921738249425,0.018722178302697477,-0.0640348143295143,-0.01582308687637901,0.015520685889312436,0.015729417701334514,1,1,0,0,152.72662034492586,135.32664758768124,0.0702950134296317,0.05164249840577042
2024-02-06,143.65915070969015,144.3642939230755,142.2091601025006,143.11293029785156,29128200,GOOGL,0.002923100826554448,0.4171142578125,0.036784487396471235,0.02720566496838474,0.020084229053560346,141.30937805175782,0.01276314616170171,145.90865325927734,-0.01916077558784557,144.20341415405272,-0.007562122315884934,138.66998046875,0.032039737902052945,54.34999494301876,48501940.0,0.6005574210021289,0.015058973470039212,-0.04859378960896177,-0.019994453734659468,0.034004300436003776,-0.009229613791334246,1,0,1,0,152.72662034492586,135.5649817233193,0.06717555169240094,0.0527412062545516
2024-02-07,143.76841960649566,144.62252939720187,142.94410310988516,144.54307556152344,25208900,GOOGL,0.009993124036349554,1.430145263671875,0.0027846953051029254,0.027140050896643432,0.01993825258469196,142.38992309570312,0.015121522780605412,145.59481811523438,-0.0072237636430062535,144.43134307861328,0.0007736027411262558,138.84576782226563,0.0410333554174358,53.47271504777574,39161720.0,0.6437127889173407,0.011611945302784872,0.0388293202256198,-0.021250820120990443,0.01367318446812038,-0.034492321415847016,1,0,1,1,152.72662034492586,135.5649817233193,0.05661665044562563,0.06211362117020049
2024-02-08,144.83109914199682,145.32767425453704,144.10610372088362,144.91055297851562,22563800,GOOGL,0.0025423384383140846,0.3674774169921875,0.0036077196873271003,0.025988011076375866,0.01985872003483416,143.3334167480469,0.011003269623028888,145.0029037475586,-0.000636889101226279,144.61160049438476,0.0020672787183657615,139.0344665527344,0.04226352336564321,49.13382428893741,35581180.0,0.6341498511291643,0.008429824526544519,0.03364979286423786,-0.039243887695976865,-0.005277324352959689,-0.03282854181877837,0,0,1,1,152.72662034492586,135.5649817233193,0.0539371854275447,0.06449199912018753
2024-02-09,145.6752695511064,148.41637390512574,145.17869443239508,147.97938537597656,26829500,GOOGL,0.02117742520736865,3.0688323974609375,0.0075466151695288315,0.02713411900388667,0.020324076349315958,144.64835205078126,0.023028491358310754,144.68609008789062,0.022761657918086042,144.95522994995116,0.020862685858727303,139.26885040283204,0.06254474671076471,55.04526294536719,28447160.0,0.9431345694965684,0.02187926017197985,0.04649545666880228,-0.020960559295526093,-0.02053696353373491,-0.0432885126454724,0,0,1,1,152.72662034492586,135.5649817233193,0.03208038036438541,0.0838927910202866
2024-02-12,147.403342720252,148.3170390352505,146.3605320370219,146.51943969726562,21564100,GOOGL,-0.009865872026712408,-1.4599456787109375,0.011372790699225246,0.026974106661241434,0.020508833721591478,145.41307678222657,0.007608414177880052,144.0921875,0.016845133933896417,145.19755935668945,0.009104012122744143,139.51793243408204,0.05018356523088219,50.80995122109784,25058900.0,0.8605365758273508,0.01335322467974956,0.026795625571486292,-0.03895504166634134,-0.0322645683356213,-0.02331743922131968,0,0,1,1,152.72662034492586,135.5649817233193,0.04236421228804411,0.07476453634125352
2024-02-13,143.92731874169158,145.6653315141202,142.70574829340842,144.14581298828125,27837700,GOOGL,-0.01620008043907828,-2.373626708984375,0.015024082872128043,0.027102873268389227,0.020898827291157118,145.6196533203125,-0.010121163582152648,143.46451568603516,0.004748890685534191,145.32915115356445,-0.008142469393719987,139.76840515136718,0.03131900827067047,44.254352815617565,24800800.0,1.1224516951066095,0.020531870883772296,0.0072172562484746905,-0.04172724719217946,-0.03183140427279674,-0.0081300004022552,0,0,0,0,152.72662034492586,135.5649817233193,0.059528661837317566,0.059528827699348766
2024-02-14,145.0793785522992,145.5163670514816,143.10300425982211,144.94033813476562,22704200,GOOGL,0.005511954388498053,0.794525146484375,0.014518110130822631,0.010526411114410912,0.02082605908840245,145.69910583496093,-0.005207771838042663,144.04451446533204,0.00621907521267806,145.55112075805664,-0.004196344350424486,140.048076171875,0.03493273236318184,39.636525912914216,24299860.0,0.9343346011046977,0.016650732451138264,0.0027484026591997335,0.04168444149178252,-0.03302729499800505,-0.05735234203021222,0,0,0,0,152.72662034492586,135.5649817233193,0.05372060194119698,0.0646842454771225
