date,Open,High,Low,Close,Volume,symbol,daily_return,volatility_10d,MA_5,MA_20,MA_50,RSI_14,volume_MA_5,volume_ratio,target_3d
2025-03-28,111.46977019973694,112.84952470784617,109.05021109179135,109.65010070800781,229872500,NVDA,-0.015794678560537734,0.025658958099547855,115.37106170654297,115.22596893310546,124.90063262939454,53.32167306948466,231227520.0,0.9941398843874639,0.006838616988603885
2025-03-31,105.11091847763528,110.93986229194257,103.63119133667838,108.3603286743164,299212700,NVDA,-0.01176261604287987,0.025534099384287034,112.76553344726562,114.94254493713379,124.3971696472168,49.53922656049846,245379560.0,1.2193872219837707,-0.060712292926743294
2025-04-01,108.50029591126088,110.17999122900144,106.45067264528599,110.1300048828125,222614000,NVDA,0.016331403108004183,0.0250740320867653,110.65791473388671,114.65113105773926,123.84632278442383,41.99826761900289,256412920.0,0.8681855812881816,-0.14380386228988506
2025-04-02,107.2705266243207,111.95967777974947,106.77061737970816,110.39995574951172,220601200,NVDA,0.002451201804507974,0.023978622587591713,109.99003448486329,114.30773277282715,123.23849212646485,42.63697399568374,241840500.0,0.9121764137933887,-0.11573989642125282
2025-04-03,103.49121334940355,105.61082365222038,101.58155638472346,101.78152465820312,338769400,NVDA,-0.0780655303056742,0.03234020331084079,108.06438293457032,113.86982078552246,122.33352630615235,23.55603209273437,262213960.0,1.2919579110128232,-0.05402749239395688
2025-04-04,98.89205625014841,100.11182847125419,92.09328707213024,94.29288482666016,532273800,NVDA,-0.0735756303188706,0.037100698460420446,104.99293975830078,112.95150566101074,121.27578903198243,20.6197607292265,322694220.0,1.6494680319963586,0.21227863680346482
2025-04-07,87.444123819458,101.73153089146867,86.60427995314998,97.62227630615234,611041300,NVDA,0.035309042518029354,0.0377139109368593,102.84532928466797,112.48508224487304,120.3766146850586,28.89679384149919,385059940.0,1.5868732021305567,0.10170014615240763
2025-04-08,103.79115551332612,105.83078615825814,94.44285411172834,96.28252410888672,476243400,NVDA,-0.013723836894194541,0.03744993685747853,100.07583312988281,111.8626953125,119.93451293945313,24.37197660262524,435785820.0,1.092838220390007,0.15192105067352513
2025-04-09,98.87204993981901,115.07910675948129,97.51229618216108,114.30924987792969,612918300,NVDA,0.18722739080517248,0.07378564848418237,100.85769195556641,111.79220771789551,119.64160339355469,46.40534358363998,514249240.0,1.1918701134103766,-0.03166276239689636
2025-04-10,109.35015243101728,110.83987986480561,99.13200610877084,107.55047607421875,437812400,NVDA,-0.059127094359630594,0.0761152794004714,102.01148223876953,111.39178009033203,119.31928939819336,42.12898401413882,534057840.0,0.8197846135916664,0.04304172504847892
2025-04-11,108.4803070767672,111.52975654810143,107.46049556472005,110.90986633300781,313417300,NVDA,0.031235475484746367,0.07655626204815795,105.33487854003906,110.85487747192383,119.04516830444337,41.81249406826019,490286540.0,0.6392533231689371,-0.05805459629097198
