date,Open,High,Low,Close,Volume,symbol,daily_return,volatility_10d,MA_5,MA_20,MA_50,RSI_14,volume_MA_5,volume_ratio,target_3d
2025-04-02,220.5657953452804,224.42260233406006,220.2668146407477,223.1270294189453,35905900,AAPL,0.003136350396449661,0.014461813548764432,221.43480834960937,219.95486450195312,229.2887286376953,70.04234808353867,42906260.0,0.8368452528838449,-0.18951274419567787
2025-04-03,204.8395255545537,206.78289223919597,200.56415230327434,202.49754333496094,103419000,AAPL,-0.09245623955872362,0.0339073781792734,217.31688537597657,218.35334014892578,228.8822348022461,40.160487142336024,56171100.0,1.8411425092262748,-0.15143465628765063
2025-04-04,193.2292544699453,199.19884701911502,186.70157274086588,187.738037109375,125910900,AAPL,-0.07288733474248388,0.038821746724115404,211.4330078125,215.8274772644043,228.183935546875,30.77731642693884,73389560.0,1.7156513814771475,0.05557909880035106
2025-04-07,176.59612158290105,193.48835506739644,174.02491207450518,180.84161376953125,160466300,AAPL,-0.03673428915114274,0.0383269655148083,203.32672729492188,213.53431930541993,227.36522888183595,28.38754261904566,92422960.0,1.7362168448186468,0.04937723365786795
2025-04-08,186.06373055480245,189.691324966831,168.63334553301246,171.8323974609375,120859500,AAPL,-0.04981826981523896,0.03761768148708455,193.20732421875,211.1215690612793,226.22537506103515,22.80925883039005,109312320.0,1.1056347537038826,0.14922866179187877
2025-04-09,171.3640110222038,199.926344669284,171.30421792842867,198.17234802246094,184395900,AAPL,0.153288616993843,0.06802880310455144,188.2163879394531,210.21815872192383,225.44507690429688,42.67038419258684,139010320.0,1.3264907238541714,0.018456163320467844
2025-04-10,188.42568213047016,194.11621470149436,182.37636057603893,189.7710723876953,121880000,AAPL,-0.042393783585858436,0.06842293970026526,185.67109375,209.25844116210936,224.47485229492187,37.14101303389151,142702520.0,0.8540844268202131,0.06154812513824859
2025-04-11,185.46579368960585,198.85997858079665,185.42592149027786,197.47471618652344,87435900,AAPL,0.04059440515301449,0.07032450931635094,187.6184295654297,208.4940544128418,223.69394104003905,40.0581212156594,135007520.0,0.6476372575394319,-0.019581039682335488
2025-04-14,210.7194495182335,212.2143377637297,200.47448329230923,201.82984924316406,101352900,AAPL,0.02205412997037559,0.07044089624394649,191.81607666015626,207.92201080322266,223.03178924560547,40.76234436220984,123184840.0,0.822770886417517,-0.027355385952846478
2025-04-15,201.1720815277121,202.81645240683693,199.11910423874315,201.4511260986328,51343900,AAPL,-0.0018764476411760045,0.0703482906558755,197.7398223876953,207.39630737304688,222.52114349365235,41.42567188690561,109281720.0,0.4698306359014115,-0.04442460446856955
2025-04-16,197.68401406478426,200.01603598224625,191.71442177543545,193.6079559326172,59732400,AAPL,-0.0389333647218012,0.07088352507014785,196.82694396972656,206.35138092041015,221.75826538085937,37.53162191936774,84349020.0,0.7081576051505992,0.02815674703551485
2025-04-17,196.5279673080365,198.15241736523095,193.75744237056688,196.3087158203125,52164700,AAPL,0.013949632775603904,0.0652094077952057,198.13447265625,205.49829711914063,221.0559732055664,40.9343105910323,70405960.0,0.7409131272409324,0.03868417092567222
2025-04-21,192.61136524453693,193.13955785695288,189.1631497833642,192.50173950195312,46742500,AAPL,-0.01939280333250215,0.06072180218002623,197.13987731933594,204.24707489013673,220.2626089477539,37.401068743889,62267280.0,0.750675153949233,0.07874296298750605
2025-04-22,195.45165216386687,200.9030125684292,195.3021694205859,199.059326171875,52976400,AAPL,0.0340650774735225,0.05955124716249409,196.5857727050781,203.2011520385742,219.7116928100586,40.268908122571005,52591980.0,1.0073094795061908,0.04776202647461747
