date,Open,High,Low,Close,Volume,symbol,daily_return,price_change,volatility_5,volatility_10,volatility_20,MA_5,price_vs_MA_5,MA_10,price_vs_MA_10,MA_20,price_vs_MA_20,MA_50,price_vs_MA_50,RSI_14,volume_MA_5,volume_ratio,price_range,momentum_5,momentum_10,target_3_days,target_7_days,target_direction_3d,target_direction_7d,trend_5,trend_20,resistance_20,support_20,distance_to_resistance,distance_to_support
2024-02-01,62.068873584965374,63.15933018552209,61.61910217787421,62.99541091918945,369146000,NVDA,0.02437941865603621,1.4992408752441406,0.01965964798104821,0.018387234866872045,0.01904271632685228,62.133645629882814,0.013869543313778765,61.25138778686524,0.028473201919813507,57.4078649520874,0.09733067014015262,51.84711875915527,0.21502240484801471,82.1688980346245,394543600.0,0.9356279001864433,0.02444984460254861,0.022883245443382494,0.1036650001954853,0.08244094706092198,0.14630229899486302,1,1,1,1,63.46118374572972,47.48418951664503,0.007393758049102345,0.24622779939386735
2024-02-02,63.941929855443355,66.5666129335565,63.658071823684544,66.12683868408203,476578000,NVDA,0.049708823534933,3.131427764892578,0.02583472590135892,0.020012332190264565,0.020557957533829534,63.158930969238284,0.04699110116808769,61.91795310974121,0.06797520529919865,58.31550960540771,0.13394942668819554,52.162069396972655,0.2677188510454276,86.29390801374406,411797400.0,1.1573118237269104,0.043984275791065376,0.0840392143227533,0.11210091386032284,0.05953750482989251,0.09020583736002252,1,1,1,1,66.5666129335565,48.281787612444646,0.006650465351526468,0.2698609434044066
2024-02-05,68.19080896214494,69.46217469854224,67.17132346877767,69.29725646972656,680078000,NVDA,0.04794449347247731,3.1704177856445312,0.029531210974222552,0.02287524625258249,0.02170721814480386,64.53164367675781,0.07384923924826614,62.88526802062988,0.10196328410325273,59.32675285339356,0.16806083489807389,52.54972297668457,0.31869879695602954,87.48408641084436,478066400.0,1.422559711370638,0.03305832505454757,0.10993364664587402,0.16223553755439335,0.004456601559188478,0.06588589805272083,1,1,1,1,69.46217469854224,49.45420606560053,0.00237986663855482,0.2863468399040406
2024-02-06,69.59510487406826,69.71904328530657,66.26677937017486,68.18881225585938,683111000,NVDA,-0.01599549924969146,-1.1084442138671875,0.03365015264414698,0.024761359044459676,0.01997899103455831,65.62089767456055,0.03913257319389474,63.71985015869141,0.07013453556526295,60.12485275268555,0.13412023703980958,52.93975326538086,0.2880455243914106,83.70444548171224,532541600.0,1.2827373485939877,0.05062801067978803,0.08680346368259251,0.13946196970692748,0.057312083587128804,0.06500728827418056,1,1,1,1,69.71904328530657,51.66409858423947,0.022441086430797934,0.24233760825185746
2024-02-07,68.28475901119934,70.1848072130282,67.56611760223609,70.0638656616211,495575000,NVDA,0.027497962550309785,1.8750534057617188,0.026503121107505693,0.02490999792711062,0.02020949832909147,67.33443679809571,0.0405354079326401,64.59311218261719,0.0846956168257853,60.972377395629884,0.14910831189998563,53.386073455810546,0.31239967890905707,84.41406953729354,540897600.0,0.9162085392872884,0.03737575119590559,0.139320800166145,0.14238452487178144,0.030656582831803947,0.03586358053668737,1,1,1,1,70.1848072130282,53.462196710132666,0.0017261615565318132,0.23695051357382255
2024-02-08,70.03886831926252,70.75850859222243,69.42018296485597,69.60608673095703,414422000,NVDA,-0.006533737845338727,-0.4577789306640625,0.030487983463216423,0.025584154181469254,0.020608924139365385,68.65657196044921,0.01382991814760004,65.39510879516601,0.0643928577132713,61.73654346466064,0.12746977437765183,53.81392349243164,0.2934586852925971,79.9409607722385,549952800.0,0.7535592145362293,0.01922713501391601,0.10493900611661622,0.1302235965935501,0.03571208963666983,-0.0027136786260486545,1,0,1,1,70.75850859222243,53.53315663291465,0.016556337461115456,0.2309127096911485
2024-02-09,70.49765087243433,72.14882343134643,70.17681258949254,72.09685516357422,436637000,NVDA,0.035783773368047056,2.4907684326171875,0.027660464896764308,0.025240563144290913,0.02121495011012762,69.85057525634765,0.03215835945491996,66.50475311279297,0.08408575010115404,62.60166015625,0.15167640895824142,54.30000389099121,0.32775046035559563,82.36420550087045,541964600.0,0.8056559413659121,0.027352244940223328,0.09028129271404728,0.1819076759445315,0.024496398313671452,-0.06461670038314782,1,0,1,1,72.14882343134643,54.30276844931097,0.0007208118530871279,0.24680808440107146
2024-02-12,72.5636052877806,74.57359879264203,71.21428354571269,72.21178436279297,613710000,NVDA,0.001594094485231068,0.11492919921875,0.02224329366130527,0.025575415690516735,0.021085146789434156,70.43348083496093,0.025247985854893962,67.48256225585938,0.07008065415481401,63.47812061309814,0.13758541786274492,54.78200668334961,0.31816610479770824,82.26854786782495,528691000.0,1.1608103788413269,0.04652031903895487,0.042058344609063436,0.1566156184497005,0.0056749417297072835,0.08706138008438091,1,1,1,1,74.57359879264203,54.71256826860131,0.03270677287218489,0.24233186104743465
2024-02-13,70.36473436037795,73.41320187519852,69.58512632462431,72.09186553955078,602580000,NVDA,-0.001660654480433732,-0.1199188232421875,0.01898715313786527,0.025945135564981226,0.021000694124281082,71.21409149169922,0.012325847728519745,68.41749458312988,0.053705137535493996,64.26502666473388,0.12179001987580218,55.288995056152345,0.303909855231284,80.23144454680569,512584800.0,1.1755713396105385,0.05309996518919415,0.057238909940919624,0.1490109092637999,0.006723937677428626,0.09273787003696077,1,1,1,1,74.57359879264203,54.71256826860131,0.03442459471006101,0.24107154310516357
2024-02-14,73.1653201816801,74.19879860297466,71.90195366370614,73.86296844482422,504917000,NVDA,0.024567305784336746,1.7711029052734375,0.01839966230935366,0.02309499064530344,0.020694379743685556,71.97391204833984,0.02624640432516201,69.65417442321777,0.06042414624045178,65.15692958831787,0.13361646890843182,55.83150527954101,0.3229621532681599,81.78341349876276,514453200.0,0.9814634256332743,0.031096028058827233,0.05422342526104962,0.20109867642231327,-0.06018943399212118,0.07025712381319704,0,1,1,1,74.57359879264203,56.07888171171816,0.00962092863013831,0.2407713514301934
