date,Open,High,Low,Close,Volume,symbol,price_change,daily_return,high_low_ratio,volume_change,MA_5,MA_10,MA_20,MA_50,MA_5_ratio,MA_10_ratio,MA_20_ratio,RSI_14,MACD,MACD_signal,MACD_histogram,BB_middle,BB_upper,BB_lower,BB_position,volatility_5,volatility_10,volatility_20,momentum_5,momentum_10,target_5_days,target_direction,date_dt,day_of_week,month,quarter
2024-01-08,43948.70703125,47218.0,43244.08203125,46970.50390625,42746192015,BTC-USD,0.06889378335779228,6.889378335779228,1.0918950705411732,1.211325557014065,44649.08203125,43964.09765625,43610.9798828125,41716.760078125,1.0519926002817983,1.0683832129003699,1.0770339036743708,62.989895362639764,834.9277645783732,670.3480910971775,164.57967348119564,43610.9798828125,45852.060086869555,41369.89967875544,1.2495323053043152,0.031380369424594066,0.03157734605885358,0.026020486245623725,0.09620778597542756,0.1157047675576599,-0.08788751983562826,0,2024-01-08,0,1,1
2024-01-09,46987.640625,47893.69921875,45244.71484375,46139.73046875,39821290992,BTC-USD,-0.017687130611972357,-1.7687130611972357,1.0585479295017797,-0.06842483236807684,45041.04375,44362.38046875,43735.35390625,41890.015546875,1.024393011957011,1.040064351399087,1.0549755826294207,64.29319824016882,934.734047277685,723.2252823332791,211.50876494440593,43735.35390625,46245.96677477073,41224.74103772927,0.9788425552675265,0.03411600816552364,0.03280449799642014,0.02569684236600662,0.04435971161956709,0.09447629933821444,-0.09413711119187795,0,2024-01-09,1,1,1
2024-01-10,46121.5390625,47647.22265625,44483.15234375,46627.77734375,50114613298,BTC-USD,0.010577584004972662,1.0577584004972662,1.071129633260907,0.2584879106020923,45534.0609375,44798.639453125,43873.28515625,42106.29484375,1.024019742226621,1.0408302107598362,1.062782902572492,63.024550704597935,1041.2101272013315,786.8222513068896,254.3878758944419,43873.28515625,46698.278919052784,41048.291393447216,0.9875218175291055,0.03369785315560053,0.032712842102575836,0.025749043042082125,0.05581829048469489,0.1032194603123433,-0.08826945713940804,0,2024-01-10,2,1,1
2024-01-11,46656.07421875,48969.37109375,45678.64453125,46368.5859375,45833734549,BTC-USD,-0.005558733892443213,-0.5558733892443213,1.0720408102357049,-0.0854217655745304,46009.9390625,45018.76484375,43991.8193359375,42285.019765625,1.007794986959509,1.0299835212812907,1.0540274677756027,66.02602314470039,1092.0896773301065,847.875736511533,244.21394081857352,43991.8193359375,47029.74767679249,40953.89099508251,0.891182137116109,0.03389010940078581,0.030600252348940014,0.025826432592116214,0.05409034214190034,0.049838960268021815,-0.06930641855957509,0,2024-01-11,3,1,1
2024-01-12,46354.79296875,46498.13671875,41903.76953125,42853.16796875,43332698900,BTC-USD,-0.07581464687080208,-7.581464687080208,1.1096409043600175,-0.05456757285021563,45791.953125,44808.284765625,43947.5005859375,42396.290703125,0.9358231096143051,0.9563670690118699,0.9750990931771517,52.57121598299536,839.0749036864872,846.1155699465239,-7.040666260036687,43947.5005859375,47026.509018545315,40868.49215332969,0.3222913900465288,0.05213704668472537,0.03939582348206153,0.031248697380170127,-0.024803205637119685,-0.04681707914684197,-0.0025789371063672517,0,2024-01-12,4,1,1
2024-01-13,42799.4453125,43234.66015625,42464.14453125,42842.3828125,20601860469,BTC-USD,-0.0002516769882185965,-0.025167698821859652,1.0181450876617322,-0.5245654899884392,44966.32890625,44807.70546875,43938.8138671875,42498.732734375,0.9527658551317765,0.9561387347178342,0.9750464120856415,52.3457603392552,630.4214941658647,802.9767547903922,-172.55526062452748,43938.8138671875,47029.843076978555,40847.78465739644,0.32264304536261346,0.034017559489454945,0.036406857658128684,0.03102166838911218,-0.08788751983562826,-0.00013519755845792236,-0.03688693566990198,0,2024-01-13,5,1,1
2024-01-14,42842.26171875,43065.59765625,41724.61328125,41796.26953125,17521429522,BTC-USD,-0.0244177193838242,-2.44177193838242,1.032138928789128,-0.14952197893171737,44097.63671875,44569.340234375,43847.9703125,42578.722265625,0.9478120062946259,0.9377807549193602,0.9532087627630711,48.49211646840495,376.31167801248375,717.6437394348105,-341.3320614223268,43847.9703125,47082.75085910112,40613.18976589888,0.18286862869170759,0.03414752270423715,0.03545974433040489,0.03131714526796165,-0.09413711119187795,-0.05395329467748178,-0.004255482205583361,0,2024-01-14,6,1,1
2024-01-15,41715.06640625,43319.72265625,41705.41796875,42511.96875,22320220558,BTC-USD,0.01712351907901466,1.712351907901466,1.0387073134888518,0.2738812509547017,43274.475,44404.26796875,43847.5486328125,42679.37921875,0.9823797689053421,0.9573847446357696,0.9695403751302749,44.2371769016556,230.02715371269005,620.1204222903865,-390.09326857769645,43847.5486328125,47083.05996584145,40612.037299783544,0.2936060570738008,0.035661381699391384,0.03613670580349062,0.031077855309994875,-0.08826945713940804,-0.037378216854246915,-0.019909282900477332,0,2024-01-15,0,1,1
2024-01-16,42499.3359375,43566.2734375,42085.99609375,43154.9453125,24062872740,BTC-USD,0.015124600939588229,1.5124600939588229,1.0351726816790212,0.07807504309698232,42631.746875,44320.84296875,43833.153125,42797.394765625,1.0122725075994203,0.9736941452789591,0.9845275148113133,43.65792411174334,164.08695699675445,528.9137292316601,-364.82677223490566,43833.153125,47078.7919064588,40587.514343541196,0.39552013360600063,0.03851911621823716,0.036594074180666826,0.03087556538959139,-0.06930641855957509,-0.018964884310191943,-0.0372879665261423,0,2024-01-16,1,1,1
2024-01-17,43132.1015625,43189.890625,42189.30859375,42742.65234375,20851232595,BTC-USD,-0.009553782672285682,-0.9553782672285682,1.0237164832655785,-0.13346869177682397,42609.64375,44200.7984375,43838.89296875,42895.62609375,1.0031215608027702,0.9670108652943946,0.9749938798458839,49.578488725891916,77.66500528771576,438.6639844428713,-360.99897915515555,43838.89296875,47075.95152052649,40601.83441697351,0.3306733400916731,0.017383551220643896,0.036686151730555255,0.030647001563250422,-0.0025789371063672517,-0.027318176836112595,-0.07569219453745657,0,2024-01-17,2,1,1
